Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
"Beyond Meat, Inc.",Consumer Defensive,Packaged Foods,US,BYND,,78.0,25.0,64.0,56.0,3.0,84.0,78.0,48.0,3.0,60.0,25.0,17.0,35.0,42.0,43.0,
Sanara MedTech Inc.,Healthcare,Medical - Instruments & Supplies,US,SMTI,,69.0,90.0,47.0,22.0,7.0,87.0,70.0,42.0,38.0,14.0,2.0,95.0,7.0,91.0,70.0,57.0
Mandalay Resources Corporation,Basic Materials,Gold,CA,MND.TO,,18.0,34.0,31.0,85.0,90.0,15.0,19.0,71.0,53.0,97.0,13.0,31.0,19.0,24.0,76.0,23.0
"Mama's Creations, Inc.",Consumer Defensive,Packaged Foods,US,MAMA,,85.0,8.0,22.0,95.0,39.0,50.0,96.0,17.0,84.0,67.0,60.0,95.0,90.0,85.0,23.0,12.0
"Spok Holdings, Inc.",Healthcare,Medical - Healthcare Information Services,US,SPOK,,94.0,69.0,89.0,24.0,91.0,17.0,94.0,40.0,22.0,88.0,63.0,21.0,15.0,41.0,36.0,32.0
Genesco Inc.,Consumer Cyclical,Apparel - Retail,US,GCO,,89.0,87.0,9.0,100.0,13.0,87.0,5.0,79.0,71.0,21.0,79.0,49.0,58.0,26.0,73.0,63.0
Lithium Royalty Corp.,Basic Materials,Industrial Materials,CA,LIRC.TO,,4.0,96.0,75.0,8.0,90.0,78.0,3.0,4.0,98.0,13.0,42.0,,,,,
"Cryoport, Inc.",Industrials,Integrated Freight & Logistics,US,CYRX,,76.0,80.0,8.0,6.0,90.0,71.0,76.0,11.0,89.0,1.0,84.0,53.0,75.0,57.0,16.0,56.0
TriplePoint Venture Growth BDC Corp.,Financial Services,Asset Management,US,TPVG,,92.0,96.0,90.0,16.0,26.0,88.0,91.0,72.0,5.0,89.0,2.0,6.0,90.0,0.0,88.0,46.0
Dream Office Real Estate Investment Trust,Real Estate,REIT - Office,CA,D-UN.TO,,36.0,92.0,22.0,30.0,62.0,34.0,38.0,39.0,54.0,72.0,81.0,18.0,17.0,26.0,38.0,55.0
OneWater Marine Inc.,Consumer Cyclical,Auto - Recreational Vehicles,US,ONEW,,1.0,92.0,78.0,1.0,14.0,90.0,1.0,14.0,36.0,99.0,26.0,6.0,42.0,,,
Gran Tierra Energy Inc.,Energy,Oil & Gas Exploration & Production,CA,GTE.TO,,17.0,50.0,52.0,55.0,48.0,79.0,18.0,84.0,91.0,21.0,20.0,79.0,88.0,79.0,13.0,16.0
Jaguar Mining Inc.,Basic Materials,Gold,CA,JAG.TO,,34.0,25.0,82.0,55.0,71.0,24.0,35.0,46.0,29.0,93.0,65.0,77.0,14.0,81.0,97.0,7.0
Neo Performance Materials Inc.,Basic Materials,Chemicals - Specialty,CA,NEO.TO,,99.0,17.0,57.0,95.0,15.0,26.0,99.0,95.0,14.0,14.0,99.0,9.0,96.0,42.0,,
"The First Bancorp, Inc.",Financial Services,Banks - Regional,US,FNLC,,34.0,70.0,94.0,16.0,49.0,40.0,35.0,35.0,88.0,37.0,26.0,80.0,51.0,52.0,49.0,32.0
CPI Card Group Inc.,Financial Services,Financial - Credit Services,US,PMTS,,51.0,93.0,7.0,49.0,46.0,95.0,51.0,80.0,44.0,97.0,28.0,78.0,10.0,75.0,82.0,62.0
"Forrester Research, Inc.",Industrials,Consulting Services,US,FORR,,18.0,81.0,2.0,20.0,92.0,4.0,19.0,21.0,86.0,46.0,72.0,50.0,33.0,72.0,59.0,41.0
"Arq, Inc.",Industrials,Industrial - Pollution & Treatment Controls,US,ARQ,,2.0,83.0,2.0,22.0,97.0,84.0,2.0,13.0,74.0,37.0,85.0,48.0,86.0,42.0,,
"Global Water Resources, Inc.",Utilities,Regulated Water,US,GWRS,,51.0,19.0,26.0,91.0,17.0,74.0,52.0,64.0,73.0,67.0,53.0,49.0,97.0,14.0,14.0,97.0
Haymaker Acquisition Corp. III,Financial Services,Shell Companies,US,HYAC,,42.0,99.0,67.0,59.0,78.0,0.0,44.0,53.0,49.0,,,,,,,
The First of Long Island Corporation,Financial Services,Banks - Regional,US,FLIC,,21.0,91.0,84.0,21.0,99.0,12.0,22.0,55.0,59.0,41.0,30.0,69.0,73.0,48.0,42.0,38.0
"Concrete Pumping Holdings, Inc.",Industrials,Engineering & Construction,US,BBCP,,62.0,91.0,20.0,44.0,39.0,88.0,63.0,55.0,47.0,90.0,26.0,100.0,9.0,77.0,43.0,
TerrAscend Corp.,Healthcare,Drug Manufacturers - Specialty & Generic,CA,TSND.TO,,92.0,15.0,28.0,70.0,65.0,97.0,91.0,63.0,8.0,91.0,11.0,2.0,1.0,42.0,,
"Design Therapeutics, Inc.",Healthcare,Biotechnology,US,DSGN,,32.0,54.0,46.0,64.0,56.0,40.0,34.0,17.0,7.0,1.0,42.0,,,,,
"Delcath Systems, Inc.",Healthcare,Medical - Specialties,US,DCTH,,26.0,56.0,66.0,53.0,55.0,48.0,27.0,45.0,53.0,52.0,14.0,52.0,34.0,60.0,38.0,82.0
Acadian Timber Corp.,Basic Materials,"Paper, Lumber & Forest Products",CA,ADN.TO,,23.0,16.0,91.0,82.0,51.0,28.0,24.0,48.0,37.0,97.0,8.0,24.0,62.0,35.0,59.0,58.0
BTB Real Estate Investment Trust,Real Estate,REIT - Diversified,CA,BTB-UN.TO,,49.0,30.0,84.0,25.0,66.0,39.0,50.0,65.0,65.0,45.0,56.0,62.0,39.0,52.0,51.0,63.0
Dominion Lending Centres Inc.,Financial Services,Financial - Mortgages,CA,DLCG.TO,,51.0,49.0,76.0,79.0,19.0,77.0,52.0,21.0,63.0,64.0,88.0,84.0,96.0,48.0,13.0,71.0
"Chicago Atlantic Real Estate Finance, Inc.",Real Estate,REIT - Mortgage,US,REFI,,78.0,100.0,35.0,34.0,98.0,12.0,78.0,91.0,49.0,,,,,,,
Western Copper and Gold Corporation,Basic Materials,Industrial Materials,CA,WRN.TO,,61.0,64.0,18.0,8.0,68.0,6.0,62.0,63.0,24.0,35.0,54.0,53.0,37.0,27.0,30.0,21.0
Kodiak Sciences Inc.,Healthcare,Biotechnology,US,KOD,,61.0,57.0,59.0,50.0,49.0,58.0,62.0,43.0,14.0,11.0,21.0,14.0,33.0,42.0,,
Founders Metals Inc.,Basic Materials,Gold,CA,FDR.V,,57.0,20.0,68.0,3.0,74.0,2.0,58.0,28.0,1.0,83.0,42.0,40.0,42.0,42.0,,
Cerus Corporation,Healthcare,Medical - Devices,US,CERS,,12.0,97.0,14.0,86.0,25.0,33.0,13.0,69.0,63.0,73.0,9.0,76.0,50.0,38.0,24.0,18.0
Citizens & Northern Corporation,Financial Services,Banks - Regional,US,CZNC,,40.0,25.0,70.0,51.0,37.0,50.0,41.0,52.0,73.0,57.0,31.0,73.0,52.0,37.0,33.0,26.0
"Aclaris Therapeutics, Inc.",Healthcare,Medical - Diagnostics & Research,US,ACRS,,31.0,91.0,61.0,7.0,77.0,32.0,33.0,33.0,32.0,79.0,54.0,11.0,15.0,12.0,6.0,17.0
"iHeartMedia, Inc.",Communication Services,Broadcasting,US,IHRT,,17.0,91.0,81.0,12.0,75.0,76.0,17.0,70.0,77.0,22.0,15.0,95.0,1.0,85.0,7.0,64.0
"Fidelity D & D Bancorp, Inc.",Financial Services,Banks - Regional,US,FDBC,,20.0,52.0,78.0,34.0,70.0,30.0,21.0,97.0,99.0,12.0,88.0,39.0,32.0,48.0,87.0,14.0
Dividend Growth Split Corp.,Financial Services,Asset Management,CA,DGS.TO,,97.0,43.0,93.0,16.0,99.0,9.0,96.0,85.0,4.0,24.0,89.0,90.0,1.0,27.0,86.0,7.0
"AudioEye, Inc.",Technology,Software - Application,US,AEYE,,85.0,91.0,76.0,27.0,94.0,64.0,85.0,53.0,11.0,81.0,5.0,39.0,72.0,81.0,52.0,4.0
"Flexsteel Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,FLXS,,68.0,18.0,43.0,31.0,98.0,78.0,91.0,89.0,7.0,91.0,12.0,51.0,16.0,99.0,11.0,94.0
"ATN International, Inc.",Communication Services,Telecommunications Services,US,ATNI,,50.0,52.0,65.0,56.0,40.0,25.0,51.0,71.0,45.0,46.0,25.0,26.0,71.0,28.0,83.0,94.0
Primis Financial Corp.,Financial Services,Banks - Regional,US,FRST,,86.0,43.0,40.0,19.0,96.0,63.0,86.0,24.0,44.0,33.0,33.0,84.0,74.0,79.0,53.0,89.0
BayCom Corp,Financial Services,Banks - Regional,US,BCML,,24.0,5.0,78.0,97.0,9.0,14.0,26.0,95.0,55.0,75.0,62.0,21.0,78.0,50.0,38.0,94.0
"Pioneer Bancorp, Inc.",Financial Services,Banks - Regional,US,PBFS,,35.0,16.0,84.0,96.0,11.0,38.0,18.0,79.0,98.0,17.0,13.0,84.0,42.0,,,
"ClearPoint Neuro, Inc.",Healthcare,Medical - Devices,US,CLPT,,55.0,70.0,57.0,7.0,67.0,75.0,56.0,35.0,24.0,7.0,78.0,67.0,39.0,73.0,29.0,57.0
Security National Financial Corporation,Financial Services,Financial - Mortgages,US,SNFCA,,14.0,91.0,7.0,46.0,84.0,36.0,15.0,46.0,92.0,17.0,1.0,11.0,48.0,96.0,6.0,34.0
Viant Technology Inc.,Technology,Software - Application,US,DSP,,98.0,57.0,89.0,24.0,96.0,16.0,98.0,12.0,77.0,75.0,96.0,40.0,,,,
"FrontView REIT, Inc.",Real Estate,REIT - Diversified,US,FVR,,,,,,,,,,,,,,,,,
"JAKKS Pacific, Inc.",Consumer Cyclical,Leisure,US,JAKK,,8.0,87.0,32.0,76.0,9.0,88.0,29.0,99.0,15.0,86.0,100.0,10.0,21.0,11.0,92.0,5.0
Turtle Beach Corporation,Technology,Consumer Electronics,US,HEAR,,90.0,15.0,8.0,77.0,90.0,4.0,90.0,0.0,16.0,69.0,36.0,99.0,95.0,86.0,41.0,6.0
"SmartRent, Inc.",Technology,Software - Application,US,SMRT,,85.0,75.0,3.0,12.0,23.0,95.0,85.0,42.0,12.0,28.0,42.0,,,,,
Regional Management Corp.,Financial Services,Financial - Credit Services,US,RM,,52.0,48.0,53.0,55.0,46.0,50.0,53.0,66.0,58.0,53.0,63.0,69.0,62.0,66.0,39.0,66.0
TMC the metals company Inc.,Basic Materials,Industrial Materials,CA,TMC,,52.0,69.0,39.0,71.0,34.0,20.0,53.0,40.0,15.0,0.0,42.0,,,,,
"Colony Bankcorp, Inc.",Financial Services,Banks - Regional,US,CBAN,,17.0,72.0,56.0,72.0,25.0,92.0,18.0,75.0,94.0,2.0,12.0,64.0,36.0,38.0,38.0,29.0
"Movado Group, Inc.",Consumer Cyclical,Luxury Goods,US,MOV,,69.0,46.0,9.0,99.0,12.0,91.0,15.0,86.0,86.0,18.0,83.0,35.0,26.0,69.0,56.0,78.0
Park Aerospace Corp.,Industrials,Aerospace & Defense,US,PKE,,23.0,94.0,11.0,92.0,87.0,0.0,30.0,29.0,88.0,28.0,91.0,12.0,37.0,15.0,39.0,83.0
"Ponce Financial Group, Inc.",Financial Services,Banks - Regional,US,PDLB,,22.0,3.0,95.0,83.0,80.0,3.0,23.0,26.0,89.0,2.0,26.0,33.0,88.0,29.0,43.0,
"Nautilus Biotechnology, Inc.",Healthcare,Biotechnology,US,NAUT,,33.0,54.0,43.0,53.0,36.0,53.0,34.0,41.0,10.0,23.0,89.0,40.0,,,,
"Accolade, Inc.",Healthcare,Medical - Healthcare Information Services,US,ACCD,,76.0,85.0,5.0,68.0,87.0,73.0,67.0,9.0,67.0,12.0,83.0,40.0,,,,
Potbelly Corporation,Consumer Cyclical,Restaurants,US,PBPB,,75.0,88.0,92.0,23.0,82.0,14.0,75.0,96.0,78.0,8.0,19.0,23.0,34.0,61.0,78.0,37.0
"Waterstone Financial, Inc.",Financial Services,Banks - Regional,US,WSBF,,7.0,93.0,19.0,56.0,9.0,90.0,8.0,73.0,93.0,10.0,6.0,14.0,97.0,10.0,2.0,10.0
"NexPoint Real Estate Finance, Inc.",Real Estate,REIT - Mortgage,US,NREF,,16.0,92.0,8.0,96.0,23.0,31.0,16.0,73.0,76.0,47.0,42.0,40.0,82.0,96.0,43.0,
"iTeos Therapeutics, Inc.",Healthcare,Biotechnology,US,ITOS,,49.0,36.0,37.0,13.0,74.0,34.0,50.0,11.0,99.0,40.0,27.0,40.0,,,,
PCB Bancorp,Financial Services,Banks - Regional,US,PCB,,52.0,59.0,83.0,44.0,27.0,27.0,53.0,99.0,15.0,24.0,31.0,76.0,20.0,24.0,93.0,22.0
"Sage Therapeutics, Inc.",Healthcare,Biotechnology,US,SAGE,,30.0,41.0,10.0,82.0,56.0,41.0,32.0,38.0,12.0,93.0,9.0,27.0,11.0,12.0,6.0,17.0
"Voyager Therapeutics, Inc.",Healthcare,Biotechnology,US,VYGR,,97.0,52.0,7.0,95.0,34.0,0.0,97.0,84.0,75.0,4.0,97.0,85.0,18.0,4.0,97.0,9.0
"Expensify, Inc.",Technology,Software - Application,US,EXFY,,9.0,19.0,84.0,100.0,82.0,1.0,9.0,97.0,35.0,25.0,42.0,,,,,
L.B. Foster Company,Industrials,Railroads,US,FSTR,,96.0,96.0,71.0,8.0,59.0,92.0,96.0,2.0,16.0,24.0,63.0,21.0,89.0,12.0,30.0,97.0
"Chicago Atlantic BDC, Inc.",Financial Services,Asset Management,US,LIEN,,,,,,,,,,,,,,,,,
Trilogy Metals Inc.,Basic Materials,Industrial Materials,CA,TMQ.TO,,59.0,19.0,49.0,49.0,74.0,15.0,60.0,69.0,72.0,80.0,37.0,18.0,12.0,40.0,49.0,79.0
Absci Corporation,Healthcare,Biotechnology,US,ABSI,,58.0,30.0,44.0,52.0,24.0,69.0,59.0,30.0,4.0,15.0,42.0,,,,,
"United Homes Group, Inc.",Consumer Cyclical,Residential Construction,US,UHG,,30.0,95.0,74.0,60.0,4.0,9.0,31.0,28.0,38.0,92.0,42.0,,,,,
"BARK, Inc.",Consumer Cyclical,Specialty Retail,US,BARK,,63.0,70.0,89.0,18.0,95.0,85.0,84.0,2.0,53.0,17.0,42.0,,,,,
ADF Group Inc.,Industrials,Manufacturing - Metal Fabrication,CA,DRX.TO,,99.0,94.0,7.0,98.0,8.0,14.0,4.0,15.0,99.0,11.0,95.0,91.0,1.0,5.0,10.0,69.0
"W&T Offshore, Inc.",Energy,Oil & Gas Exploration & Production,US,WTI,,13.0,19.0,87.0,29.0,59.0,54.0,13.0,91.0,65.0,21.0,23.0,88.0,99.0,10.0,12.0,39.0
Global Atomic Corporation,Basic Materials,Industrial Materials,CA,GLO.TO,,28.0,73.0,70.0,3.0,2.0,82.0,30.0,47.0,10.0,78.0,28.0,2.0,94.0,12.0,7.0,74.0
"Nature's Sunshine Products, Inc.",Consumer Defensive,Packaged Foods,US,NATR,,100.0,96.0,23.0,26.0,29.0,78.0,100.0,14.0,44.0,95.0,14.0,89.0,93.0,12.0,24.0,17.0
"Tile Shop Holdings, Inc.",Consumer Cyclical,Home Improvement,US,TTSH,,99.0,48.0,15.0,92.0,20.0,40.0,99.0,14.0,30.0,81.0,90.0,15.0,30.0,33.0,69.0,91.0
Vanda Pharmaceuticals Inc.,Healthcare,Biotechnology,US,VNDA,,14.0,12.0,6.0,94.0,15.0,79.0,14.0,24.0,66.0,59.0,82.0,99.0,85.0,5.0,89.0,10.0
"OraSure Technologies, Inc.",Healthcare,Medical - Instruments & Supplies,US,OSUR,,95.0,72.0,50.0,24.0,92.0,14.0,95.0,31.0,3.0,24.0,12.0,76.0,68.0,78.0,89.0,38.0
"Vishay Precision Group, Inc.",Technology,"Hardware, Equipment & Parts",US,VPG,,68.0,11.0,50.0,30.0,83.0,38.0,69.0,51.0,46.0,60.0,32.0,81.0,88.0,29.0,19.0,84.0
"FreightCar America, Inc.",Industrials,Railroads,US,RAIL,,14.0,15.0,90.0,9.0,99.0,81.0,15.0,89.0,56.0,6.0,78.0,6.0,100.0,88.0,2.0,9.0
"Aldeyra Therapeutics, Inc.",Healthcare,Biotechnology,US,ALDX,,71.0,66.0,26.0,1.0,83.0,67.0,71.0,31.0,41.0,62.0,17.0,15.0,24.0,13.0,9.0,7.0
POET Technologies Inc.,Technology,Semiconductors,CA,POET,,26.0,30.0,41.0,35.0,64.0,42.0,27.0,46.0,38.0,47.0,41.0,39.0,55.0,16.0,24.0,22.0
Amerigo Resources Ltd.,Basic Materials,Copper,CA,ARG.TO,,32.0,20.0,93.0,36.0,90.0,1.0,34.0,17.0,95.0,86.0,14.0,28.0,84.0,93.0,4.0,40.0
Sangoma Technologies Corporation,Technology,Software - Infrastructure,CA,STC.TO,,78.0,48.0,29.0,82.0,58.0,27.0,63.0,74.0,82.0,47.0,84.0,73.0,67.0,66.0,33.0,82.0
"Rigetti Computing, Inc.",Technology,Computer Hardware,US,RGTI,,58.0,34.0,38.0,58.0,7.0,77.0,59.0,12.0,54.0,63.0,42.0,,,,,
Orezone Gold Corporation,Basic Materials,Gold,CA,ORE.TO,,98.0,99.0,12.0,60.0,82.0,16.0,98.0,93.0,80.0,62.0,12.0,19.0,9.0,77.0,66.0,71.0
"Mistras Group, Inc.",Industrials,Security & Protection Services,US,MG,,44.0,93.0,95.0,20.0,93.0,7.0,45.0,29.0,31.0,60.0,79.0,24.0,31.0,69.0,74.0,34.0
"C4 Therapeutics, Inc.",Healthcare,Biotechnology,US,CCCC,,41.0,3.0,70.0,72.0,61.0,17.0,43.0,38.0,34.0,6.0,97.0,40.0,,,,
"AngioDynamics, Inc.",Healthcare,Medical - Instruments & Supplies,US,ANGO,,0.0,3.0,81.0,4.0,84.0,4.0,84.0,10.0,93.0,9.0,35.0,23.0,67.0,84.0,51.0,43.0
"Rezolute, Inc.",Healthcare,Biotechnology,US,RZLT,,24.0,54.0,30.0,53.0,34.0,49.0,35.0,14.0,62.0,20.0,35.0,36.0,24.0,16.0,8.0,11.0
"Resources Connection, Inc.",Industrials,Consulting Services,US,RGP,,11.0,12.0,14.0,100.0,84.0,10.0,12.0,82.0,66.0,33.0,64.0,93.0,17.0,25.0,65.0,46.0
MVB Financial Corp.,Financial Services,Banks - Regional,US,MVBF,,15.0,18.0,86.0,5.0,71.0,15.0,16.0,85.0,22.0,99.0,5.0,12.0,72.0,94.0,5.0,99.0
Tevogen Bio Holdings Inc.,Healthcare,Biotechnology,US,TVGN,,2.0,28.0,24.0,7.0,5.0,80.0,2.0,86.0,49.0,,,,,,,
"Pangaea Logistics Solutions, Ltd.",Industrials,Marine Shipping,US,PANL,,14.0,100.0,39.0,31.0,71.0,97.0,14.0,88.0,91.0,21.0,61.0,75.0,80.0,25.0,53.0,65.0
Kits Eyecare Ltd.,Consumer Cyclical,Specialty Retail,CA,KITS.TO,,17.0,31.0,27.0,94.0,4.0,34.0,17.0,89.0,4.0,51.0,42.0,40.0,,,,
Immersion Corporation,Technology,Software - Application,US,IMMR,,17.0,3.0,89.0,85.0,34.0,70.0,17.0,89.0,100.0,86.0,7.0,95.0,3.0,89.0,100.0,10.0
"Lexicon Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,LXRX,,10.0,36.0,47.0,57.0,35.0,37.0,11.0,51.0,73.0,5.0,94.0,65.0,37.0,4.0,96.0,66.0
Smith Douglas Homes Corp.,Real Estate,Real Estate - Development,US,SDHC,,19.0,99.0,75.0,12.0,56.0,82.0,20.0,95.0,49.0,,,,,,,
"Eton Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,ETON,,69.0,84.0,82.0,2.0,21.0,12.0,70.0,92.0,82.0,31.0,8.0,13.0,42.0,,,
Plumas Bancorp,Financial Services,Banks - Regional,US,PLBC,,23.0,77.0,21.0,98.0,14.0,56.0,24.0,98.0,13.0,79.0,42.0,75.0,71.0,67.0,73.0,18.0
Greystone Housing Impact Investors LP,Financial Services,Financial - Mortgages,US,GHI,,57.0,41.0,64.0,47.0,29.0,22.0,58.0,29.0,86.0,38.0,23.0,79.0,59.0,27.0,58.0,70.0
Sleep Number Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,SNBR,,7.0,93.0,9.0,91.0,3.0,100.0,7.0,15.0,57.0,76.0,79.0,24.0,61.0,77.0,25.0,84.0
"Five Point Holdings, LLC",Real Estate,Real Estate - Development,US,FPH,,91.0,59.0,47.0,4.0,20.0,19.0,90.0,10.0,47.0,81.0,75.0,2.0,80.0,4.0,13.0,8.0
"Atea Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,AVIR,,64.0,67.0,37.0,24.0,33.0,38.0,64.0,29.0,13.0,99.0,14.0,40.0,,,,
"Parke Bancorp, Inc.",Financial Services,Banks - Regional,US,PKBK,,17.0,49.0,44.0,58.0,98.0,9.0,18.0,63.0,56.0,54.0,68.0,80.0,79.0,92.0,11.0,96.0
"Hudson Technologies, Inc.",Basic Materials,Chemicals - Specialty,US,HDSN,,37.0,28.0,99.0,18.0,29.0,83.0,39.0,100.0,15.0,18.0,36.0,88.0,87.0,93.0,2.0,91.0
Probe Gold Inc.,Basic Materials,Gold,CA,PRB.TO,,63.0,32.0,59.0,65.0,52.0,29.0,64.0,8.0,59.0,18.0,80.0,40.0,6.0,42.0,,
Designer Brands Inc.,Consumer Cyclical,Apparel - Retail,US,DBI,,29.0,92.0,65.0,10.0,26.0,94.0,58.0,93.0,10.0,58.0,36.0,33.0,32.0,67.0,22.0,64.0
"Barnes & Noble Education, Inc.",Consumer Cyclical,Specialty Retail,US,BNED,,8.0,5.0,91.0,11.0,87.0,5.0,100.0,14.0,94.0,11.0,89.0,32.0,28.0,97.0,12.0,61.0
Amplify Energy Corp.,Energy,Oil & Gas Exploration & Production,US,AMPY,,86.0,47.0,75.0,27.0,74.0,92.0,86.0,56.0,40.0,79.0,15.0,33.0,75.0,14.0,20.0,83.0
"Superior Group of Companies, Inc.",Consumer Cyclical,Apparel - Manufacturers,US,SGC,,99.0,57.0,28.0,35.0,42.0,74.0,99.0,12.0,25.0,86.0,51.0,31.0,87.0,78.0,66.0,32.0
"NeuroPace, Inc.",Healthcare,Medical - Devices,US,NPCE,,71.0,70.0,64.0,14.0,24.0,70.0,71.0,25.0,41.0,59.0,42.0,,,,,
Madison Pacific Properties Inc.,Real Estate,Real Estate - Services,CA,MPC.TO,,89.0,86.0,74.0,2.0,94.0,7.0,18.0,64.0,41.0,58.0,25.0,34.0,48.0,83.0,34.0,94.0
"ON24, Inc.",Technology,Software - Application,US,ONTF,,69.0,16.0,25.0,95.0,77.0,64.0,69.0,3.0,19.0,96.0,22.0,40.0,,,,
"Beyond, Inc.",Consumer Cyclical,Specialty Retail,US,BYON,,17.0,67.0,10.0,49.0,6.0,2.0,18.0,12.0,25.0,95.0,78.0,4.0,5.0,24.0,23.0,43.0
"Inspired Entertainment, Inc.",Consumer Cyclical,"Gambling, Resorts & Casinos",US,INSE,,64.0,95.0,4.0,30.0,91.0,12.0,65.0,97.0,18.0,82.0,34.0,87.0,40.0,100.0,3.0,87.0
"Poseida Therapeutics, Inc.",Healthcare,Biotechnology,US,PSTX,,4.0,10.0,91.0,78.0,3.0,84.0,4.0,83.0,58.0,16.0,13.0,14.0,7.0,42.0,,
"Timberland Bancorp, Inc.",Financial Services,Banks - Regional,US,TSBK,,42.0,43.0,69.0,45.0,32.0,43.0,57.0,45.0,42.0,84.0,30.0,81.0,65.0,80.0,33.0,27.0
"Ocugen, Inc.",Healthcare,Biotechnology,US,OCGN,,39.0,34.0,44.0,65.0,59.0,61.0,41.0,36.0,8.0,59.0,36.0,72.0,57.0,61.0,14.0,30.0
Hamilton Beach Brands Holding Company,Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,HBB,,99.0,12.0,34.0,61.0,78.0,20.0,99.0,11.0,89.0,0.0,10.0,14.0,17.0,91.0,43.0,
Virco Mfg. Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,VIRC,,98.0,93.0,6.0,22.0,96.0,57.0,1.0,13.0,38.0,95.0,78.0,13.0,26.0,96.0,98.0,10.0
Profound Medical Corp.,Healthcare,Medical - Devices,CA,PRN.TO,,54.0,43.0,29.0,73.0,19.0,55.0,55.0,42.0,44.0,27.0,31.0,30.0,33.0,7.0,13.0,46.0
Maxim Power Corp.,Utilities,Independent Power Producers,CA,MXG.TO,,12.0,86.0,13.0,98.0,9.0,89.0,13.0,35.0,98.0,67.0,92.0,77.0,17.0,3.0,14.0,23.0
"Precigen, Inc.",Healthcare,Biotechnology,US,PGEN,,40.0,46.0,17.0,67.0,53.0,38.0,42.0,41.0,68.0,75.0,35.0,27.0,11.0,3.0,95.0,84.0
"Blade Air Mobility, Inc.",Industrials,"Airlines, Airports & Air Services",US,BLDE,,6.0,82.0,65.0,23.0,25.0,69.0,,9.0,28.0,43.0,42.0,,,,,
"Zynex, Inc.",Healthcare,Medical - Distribution,US,ZYXI,,63.0,95.0,22.0,29.0,31.0,98.0,64.0,86.0,98.0,14.0,21.0,60.0,96.0,97.0,14.0,96.0
"Lifecore Biomedical, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,LFCR,,84.0,12.0,95.0,6.0,83.0,71.0,20.0,5.0,90.0,6.0,28.0,21.0,74.0,30.0,68.0,45.0
"Proficient Auto Logistics, Inc. Common Stock",Industrials,Integrated Freight & Logistics,US,PAL,,42.0,28.0,34.0,100.0,12.0,46.0,44.0,,,,,,,,,
"Lyell Immunopharma, Inc.",Healthcare,Biotechnology,US,LYEL,,46.0,50.0,46.0,60.0,42.0,47.0,47.0,30.0,65.0,3.0,42.0,,,,,
"Alpine Income Property Trust, Inc.",Real Estate,REIT - Retail,US,PINE,,46.0,30.0,51.0,60.0,67.0,23.0,47.0,77.0,82.0,59.0,80.0,53.0,42.0,,,
Blue Foundry Bancorp,Financial Services,Banks - Regional,US,BLFY,,2.0,10.0,92.0,78.0,1.0,87.0,2.0,88.0,2.0,10.0,42.0,,,,,
"Anika Therapeutics, Inc.",Healthcare,Medical - Devices,US,ANIK,,6.0,95.0,2.0,18.0,25.0,88.0,6.0,25.0,31.0,18.0,56.0,30.0,84.0,20.0,40.0,83.0
"Bankwell Financial Group, Inc.",Financial Services,Banks - Regional,US,BWFG,,13.0,11.0,30.0,100.0,12.0,45.0,14.0,90.0,99.0,10.0,13.0,38.0,62.0,69.0,79.0,95.0
"GEN Restaurant Group, Inc.",Consumer Cyclical,Restaurants,US,GENK,,38.0,17.0,67.0,32.0,89.0,17.0,40.0,35.0,99.0,11.0,42.0,,,,,
Polaris Renewable Energy Inc.,Utilities,Renewable Utilities,CA,PIF.TO,,65.0,50.0,37.0,54.0,33.0,63.0,65.0,40.0,54.0,40.0,68.0,55.0,74.0,42.0,87.0,83.0
Pulmonx Corporation,Healthcare,Medical - Devices,US,LUNG,,56.0,29.0,65.0,41.0,49.0,37.0,57.0,46.0,32.0,22.0,32.0,40.0,,,,
Outbrain Inc.,Communication Services,Internet Content & Information,US,OB,,93.0,91.0,19.0,30.0,91.0,92.0,93.0,14.0,56.0,93.0,42.0,12.0,88.0,25.0,96.0,82.0
"Asure Software, Inc.",Technology,Software - Application,US,ASUR,,68.0,24.0,82.0,11.0,64.0,92.0,68.0,98.0,90.0,4.0,88.0,0.0,88.0,5.0,67.0,76.0
The Bank of Princeton,Financial Services,Banks - Regional,US,BPRN,,39.0,17.0,34.0,81.0,20.0,63.0,41.0,85.0,34.0,54.0,51.0,73.0,37.0,70.0,37.0,84.0
Oak Valley Bancorp,Financial Services,Banks - Regional,US,OVLY,,69.0,81.0,21.0,98.0,11.0,42.0,70.0,87.0,29.0,58.0,75.0,76.0,37.0,90.0,19.0,45.0
