Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
"El Pollo Loco Holdings, Inc.",Consumer Cyclical,Restaurants,US,LOCO,52.0,69.0,24.0,82.0,82.0,53.0,63.0,69.0,68.0,76.0,65.0,61.0,54.0,64.0,48.0,68.0,38.0
"FS Bancorp, Inc.",Financial Services,Banks - Regional,US,FSBW,57.0,96.0,16.0,85.0,93.0,81.0,95.0,96.0,99.0,98.0,11.0,53.0,86.0,84.0,36.0,17.0,18.0
"Porch Group, Inc.",Technology,Software - Application,US,PRCH,12.0,76.0,94.0,7.0,74.0,2.0,100.0,76.0,21.0,31.0,15.0,13.0,14.0,,,,
STEP Energy Services Ltd.,Energy,Oil & Gas Equipment & Services,CA,STEP.TO,86.0,95.0,89.0,98.0,14.0,44.0,93.0,95.0,82.0,94.0,98.0,95.0,27.0,16.0,10.0,14.0,34.0
"CVRx, Inc.",Healthcare,Medical - Devices,US,CVRX,23.0,29.0,18.0,21.0,26.0,32.0,26.0,30.0,25.0,17.0,27.0,29.0,,,,,
"Lifeway Foods, Inc.",Consumer Defensive,Packaged Foods,US,LWAY,60.0,70.0,63.0,80.0,45.0,68.0,81.0,70.0,50.0,69.0,65.0,82.0,33.0,32.0,41.0,50.0,43.0
CHS Inc.,Consumer Defensive,Agricultural Farm Products,US,CHSCL,99.0,42.0,40.0,43.0,51.0,43.0,43.0,43.0,47.0,44.0,41.0,41.0,40.0,39.0,36.0,38.0,39.0
"Golden Matrix Group, Inc.",Technology,Electronic Gaming & Multimedia,US,GMGI,44.0,58.0,46.0,50.0,56.0,46.0,44.0,,63.0,44.0,41.0,82.0,97.0,6.0,43.0,35.0,37.0
Morguard Real Estate Investment Trust,Real Estate,REIT - Diversified,CA,MRT-UN.TO,76.0,75.0,88.0,33.0,41.0,80.0,81.0,75.0,85.0,93.0,62.0,68.0,52.0,65.0,78.0,72.0,72.0
Corby Spirit and Wine Limited,Consumer Defensive,Beverages - Wineries & Distilleries,CA,CSW-B.TO,84.0,76.0,54.0,89.0,31.0,92.0,31.0,76.0,37.0,77.0,82.0,,,,,,
Discovery Silver Corp.,Basic Materials,Silver,CA,DSV.TO,26.0,23.0,28.0,21.0,28.0,42.0,23.0,23.0,29.0,25.0,26.0,16.0,4.0,21.0,22.0,23.0,60.0
"Amylyx Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,AMLX,16.0,46.0,8.0,3.0,45.0,62.0,37.0,47.0,30.0,22.0,25.0,34.0,,,,,
"Civista Bancshares, Inc.",Financial Services,Banks - Regional,US,CIVB,64.0,95.0,84.0,90.0,55.0,24.0,94.0,95.0,70.0,83.0,82.0,85.0,76.0,86.0,85.0,90.0,96.0
Saratoga Investment Corp.,Financial Services,Asset Management,US,SAR,97.0,94.0,97.0,98.0,88.0,18.0,27.0,12.0,8.0,8.0,18.0,10.0,11.0,68.0,8.0,5.0,6.0
XOMA Corporation,Healthcare,Biotechnology,US,XOMA,25.0,26.0,24.0,58.0,32.0,13.0,31.0,27.0,20.0,35.0,50.0,19.0,10.0,44.0,2.0,11.0,11.0
IBEX Limited,Technology,Information Technology Services,US,IBEX,75.0,80.0,58.0,92.0,89.0,31.0,72.0,68.0,76.0,51.0,90.0,33.0,26.0,32.0,25.0,38.0,
"Quad/Graphics, Inc.",Industrials,Specialty Business Services,US,QUAD,44.0,97.0,19.0,20.0,4.0,99.0,95.0,97.0,98.0,98.0,98.0,94.0,97.0,96.0,95.0,98.0,94.0
Ispire Technology Inc.,Consumer Defensive,Tobacco,US,ISPR,100.0,31.0,100.0,37.0,67.0,31.0,25.0,37.0,39.0,50.0,,,,,,,
PrimeEnergy Resources Corporation,Energy,Oil & Gas Exploration & Production,US,PNRG,30.0,35.0,32.0,85.0,17.0,20.0,92.0,36.0,81.0,71.0,70.0,56.0,26.0,10.0,17.0,67.0,88.0
Horizon Technology Finance Corp,Financial Services,Asset Management,US,HTFC,65.0,86.0,15.0,76.0,79.0,79.0,16.0,86.0,6.0,9.0,14.0,8.0,19.0,14.0,98.0,9.0,98.0
First Internet Bancorp,Financial Services,Banks - Regional,US,INBK,42.0,33.0,39.0,79.0,40.0,34.0,65.0,33.0,96.0,70.0,24.0,11.0,90.0,85.0,91.0,72.0,47.0
"Southern First Bancshares, Inc.",Financial Services,Banks - Regional,US,SFST,81.0,66.0,91.0,74.0,54.0,70.0,92.0,66.0,81.0,84.0,64.0,57.0,88.0,60.0,62.0,86.0,54.0
"Intrepid Potash, Inc.",Basic Materials,Agricultural Inputs,US,IPI,79.0,28.0,19.0,92.0,97.0,36.0,18.0,28.0,68.0,84.0,63.0,18.0,90.0,43.0,9.0,17.0,75.0
"Codexis, Inc.",Healthcare,Biotechnology,US,CDXS,22.0,15.0,16.0,17.0,23.0,19.0,9.0,15.0,51.0,36.0,31.0,31.0,32.0,28.0,27.0,33.0,41.0
"MasterCraft Boat Holdings, Inc.",Consumer Cyclical,Auto - Recreational Vehicles,US,MCFT,49.0,38.0,32.0,20.0,47.0,90.0,22.0,94.0,88.0,79.0,62.0,88.0,78.0,74.0,91.0,79.0,78.0
Saratoga Investment Corp 6.00% ,Financial Services,Asset Management,US,SAT,100.0,42.0,98.0,44.0,52.0,44.0,44.0,43.0,48.0,44.0,42.0,42.0,41.0,40.0,36.0,37.0,39.0
Northern Dynasty Minerals Ltd.,Basic Materials,Industrial Materials,CA,NDM.TO,28.0,25.0,29.0,30.0,36.0,21.0,34.0,25.0,22.0,14.0,6.0,7.0,9.0,19.0,24.0,4.0,3.0
Horizon Technology Finance Corporation,Financial Services,Asset Management,US,HTFB,65.0,86.0,15.0,76.0,79.0,79.0,16.0,86.0,6.0,9.0,14.0,8.0,19.0,14.0,98.0,9.0,98.0
"GigCapital4, Inc.",Financial Services,Shell Companies,US,GIG,38.0,42.0,35.0,38.0,38.0,43.0,35.0,,,,41.0,25.0,27.0,,,,
"Domo, Inc.",Technology,Software - Application,US,DOMO,34.0,39.0,24.0,40.0,79.0,26.0,38.0,34.0,45.0,37.0,12.0,8.0,11.0,8.0,,,
Saratoga Investment Corp 8.50% ,Financial Services,Investment - Banking & Investment Services,US,SAZ,100.0,10.0,100.0,98.0,87.0,86.0,86.0,83.0,81.0,61.0,79.0,100.0,100.0,100.0,9.0,13.0,9.0
Artesian Resources Corporation,Utilities,Regulated Water,US,ARTNA,75.0,28.0,91.0,36.0,67.0,32.0,28.0,28.0,34.0,33.0,24.0,21.0,22.0,31.0,40.0,52.0,28.0
"America's Car-Mart, Inc.",Consumer Cyclical,Auto - Dealerships,US,CRMT,21.0,17.0,21.0,24.0,83.0,15.0,16.0,14.0,16.0,23.0,58.0,57.0,49.0,48.0,59.0,46.0,65.0
"Lightwave Logic, Inc.",Basic Materials,Chemicals - Specialty,US,LWLG,29.0,35.0,30.0,32.0,38.0,36.0,35.0,35.0,38.0,38.0,20.0,18.0,18.0,20.0,17.0,17.0,20.0
"American Public Education, Inc.",Consumer Defensive,Education & Training Services,US,APEI,71.0,93.0,76.0,77.0,94.0,20.0,98.0,93.0,69.0,49.0,77.0,77.0,76.0,84.0,86.0,84.0,71.0
Saratoga Investment Corp 8.125%,Financial Services,Investment - Banking & Investment Services,US,SAY,100.0,10.0,100.0,98.0,88.0,86.0,86.0,83.0,81.0,62.0,79.0,100.0,100.0,100.0,9.0,13.0,9.0
"Eventbrite, Inc.",Technology,Software - Application,US,EB,33.0,48.0,97.0,13.0,96.0,14.0,87.0,48.0,50.0,67.0,15.0,47.0,37.0,52.0,32.0,,
Aehr Test Systems,Technology,Semiconductors,US,AEHR,40.0,44.0,47.0,48.0,42.0,41.0,46.0,46.0,50.0,26.0,21.0,13.0,28.0,19.0,4.0,19.0,26.0
Calfrac Well Services Ltd.,Energy,Oil & Gas Equipment & Services,CA,CWF.TO,,,,,,,,,,,,,,,,,
Saratoga Investment Corp 8.00% ,Financial Services,Investment - Banking & Investment Services,US,SAJ,100.0,10.0,100.0,98.0,88.0,86.0,86.0,83.0,81.0,62.0,79.0,100.0,100.0,100.0,9.0,13.0,9.0
Hamilton Thorne Ltd.,Healthcare,Medical - Instruments & Supplies,US,HTL.TO,43.0,44.0,40.0,69.0,39.0,63.0,32.0,44.0,43.0,53.0,59.0,76.0,59.0,61.0,43.0,,
"Weyco Group, Inc.",Consumer Cyclical,Apparel - Footwear & Accessories,US,WEYS,90.0,97.0,37.0,62.0,92.0,96.0,92.0,97.0,21.0,55.0,93.0,47.0,59.0,89.0,89.0,27.0,65.0
"Nathan's Famous, Inc.",Consumer Cyclical,Restaurants,US,NATH,74.0,72.0,76.0,71.0,81.0,53.0,77.0,70.0,74.0,64.0,62.0,60.0,70.0,58.0,72.0,64.0,35.0
"Oil States International, Inc.",Energy,Oil & Gas Equipment & Services,US,OIS,42.0,69.0,91.0,69.0,18.0,35.0,62.0,69.0,58.0,29.0,96.0,82.0,48.0,62.0,71.0,86.0,87.0
"Methode Electronics, Inc.",Technology,"Hardware, Equipment & Parts",US,MEI,60.0,40.0,35.0,86.0,76.0,31.0,29.0,69.0,62.0,81.0,77.0,66.0,62.0,81.0,79.0,69.0,60.0
"Mayville Engineering Company, Inc.",Industrials,Manufacturing - Metal Fabrication,US,MEC,93.0,76.0,79.0,92.0,84.0,91.0,92.0,76.0,38.0,21.0,82.0,65.0,69.0,74.0,,,
"Cross Country Healthcare, Inc.",Healthcare,Medical - Care Facilities,US,CCRN,96.0,97.0,61.0,98.0,61.0,67.0,93.0,97.0,85.0,20.0,71.0,46.0,71.0,86.0,61.0,52.0,29.0
Marine Products Corporation,Consumer Cyclical,Auto - Recreational Vehicles,US,MPX,85.0,86.0,55.0,59.0,89.0,83.0,38.0,86.0,84.0,41.0,67.0,74.0,57.0,76.0,49.0,67.0,54.0
AerSale Corporation,Industrials,"Airlines, Airports & Air Services",US,ASLE,21.0,15.0,78.0,18.0,17.0,30.0,18.0,14.0,40.0,83.0,1.0,88.0,100.0,100.0,,,
"NI Holdings, Inc.",Financial Services,Insurance - Property & Casualty,US,NODK,82.0,79.0,12.0,92.0,92.0,95.0,21.0,79.0,26.0,76.0,87.0,74.0,68.0,64.0,46.0,73.0,60.0
"Natural Gas Services Group, Inc.",Energy,Oil & Gas Equipment & Services,US,NGS,23.0,8.0,30.0,82.0,31.0,8.0,7.0,7.0,15.0,54.0,86.0,9.0,20.0,45.0,76.0,86.0,21.0
"Arteris, Inc.",Technology,Semiconductors,US,AIP,39.0,27.0,45.0,45.0,53.0,30.0,31.0,27.0,32.0,41.0,43.0,52.0,,,,,
"Orion Group Holdings, Inc.",Industrials,Engineering & Construction,US,ORN,83.0,65.0,96.0,16.0,13.0,99.0,11.0,65.0,31.0,14.0,92.0,16.0,56.0,90.0,44.0,56.0,17.0
"Viemed Healthcare, Inc.",Healthcare,Medical - Devices,US,VMD,45.0,69.0,49.0,51.0,36.0,69.0,73.0,70.0,54.0,50.0,72.0,54.0,86.0,91.0,76.0,91.0,99.0
"AVITA Medical, Inc.",Healthcare,Medical - Devices,US,RCEL,25.0,19.0,20.0,23.0,22.0,24.0,23.0,,20.0,24.0,21.0,7.0,12.0,8.0,7.0,10.0,11.0
"Citizens Financial Services, Inc.",Financial Services,Banks - Regional,US,CZFS,83.0,77.0,47.0,87.0,94.0,82.0,74.0,77.0,82.0,91.0,65.0,86.0,85.0,80.0,83.0,76.0,86.0
Collective Mining Ltd.,Basic Materials,Gold,CA,CNL.TO,24.0,42.0,40.0,21.0,31.0,24.0,28.0,43.0,21.0,19.0,22.0,,,,,,
MBIA Inc.,Financial Services,Insurance - Specialty,US,MBI,33.0,8.0,97.0,21.0,12.0,36.0,3.0,8.0,8.0,99.0,2.0,6.0,7.0,2.0,15.0,23.0,11.0
"European Wax Center, Inc.",Consumer Defensive,Household & Personal Products,US,EWCZ,91.0,77.0,84.0,81.0,77.0,75.0,70.0,78.0,60.0,25.0,24.0,,,,,,
E Split Corp.,Financial Services,Investment - Banking & Investment Services,CA,ENS.TO,14.0,15.0,13.0,14.0,9.0,9.0,53.0,15.0,74.0,1.0,1.0,86.0,1.0,,,,
Inflection Point Acquisition Corp. II,Financial Services,Shell Companies,US,IPXX,39.0,42.0,38.0,41.0,50.0,42.0,42.0,43.0,,,,,,,,,
Titan Machinery Inc.,Industrials,Industrial - Distribution,US,TITN,10.0,20.0,17.0,5.0,11.0,86.0,13.0,35.0,91.0,97.0,16.0,82.0,91.0,98.0,99.0,79.0,7.0
Pro Real Estate Investment Trust,Real Estate,REIT - Diversified,CA,PRV-UN.TO,78.0,83.0,74.0,41.0,84.0,79.0,83.0,83.0,76.0,80.0,79.0,74.0,79.0,80.0,54.0,78.0,42.0
"Orange County Bancorp, Inc.",Financial Services,Banks - Regional,US,OBT,86.0,85.0,77.0,84.0,63.0,86.0,84.0,86.0,83.0,81.0,76.0,83.0,82.0,75.0,79.0,70.0,86.0
biote Corp.,Healthcare,Medical - Care Facilities,US,BTMD,84.0,93.0,92.0,81.0,87.0,81.0,40.0,94.0,12.0,98.0,95.0,97.0,,,,,
Imperial Metals Corporation,Basic Materials,Copper,CA,III.TO,17.0,13.0,73.0,29.0,13.0,11.0,10.0,13.0,6.0,10.0,18.0,14.0,75.0,11.0,25.0,7.0,5.0
"Gevo, Inc.",Basic Materials,Chemicals - Specialty,US,GEVO,19.0,12.0,82.0,9.0,7.0,13.0,13.0,12.0,14.0,15.0,14.0,3.0,2.0,1.0,1.0,1.0,1.0
"CS Disco, Inc.",Technology,Software - Application,US,LAW,32.0,25.0,31.0,39.0,34.0,49.0,17.0,25.0,23.0,37.0,34.0,33.0,,,,,
Pure Cycle Corporation,Utilities,Regulated Water,US,PCYO,40.0,45.0,40.0,47.0,44.0,34.0,37.0,33.0,66.0,45.0,65.0,25.0,31.0,27.0,28.0,28.0,29.0
Johnson Outdoors Inc.,Consumer Cyclical,Leisure,US,JOUT,39.0,57.0,96.0,19.0,14.0,32.0,94.0,57.0,19.0,61.0,66.0,67.0,64.0,66.0,83.0,55.0,83.0
Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,CA,ACB.TO,16.0,13.0,13.0,26.0,10.0,16.0,13.0,12.0,35.0,15.0,4.0,3.0,37.0,35.0,33.0,34.0,34.0
Civeo Corporation,Industrials,Specialty Business Services,US,CVEO,96.0,93.0,90.0,95.0,53.0,93.0,94.0,94.0,88.0,96.0,98.0,95.0,92.0,92.0,94.0,99.0,86.0
Pine Cliff Energy Ltd.,Energy,Oil & Gas Exploration & Production,CA,PNE.TO,16.0,22.0,69.0,63.0,79.0,7.0,69.0,22.0,93.0,86.0,49.0,93.0,30.0,84.0,56.0,73.0,81.0
"Kaltura, Inc.",Technology,Software - Infrastructure,US,KLTR,52.0,32.0,86.0,34.0,42.0,46.0,50.0,32.0,16.0,17.0,43.0,39.0,,,,,
Clarke Inc.,Consumer Cyclical,Travel Lodging,CA,CKI.TO,43.0,40.0,50.0,59.0,32.0,57.0,64.0,40.0,28.0,19.0,18.0,61.0,74.0,54.0,52.0,46.0,57.0
BlackSky Technology Inc.,Technology,"Hardware, Equipment & Parts",US,BKSY,21.0,14.0,18.0,32.0,37.0,36.0,39.0,13.0,35.0,33.0,33.0,41.0,40.0,,,,
Pizza Pizza Royalty Corp.,Consumer Cyclical,Restaurants,CA,PZA.TO,83.0,70.0,67.0,72.0,75.0,67.0,68.0,71.0,73.0,74.0,76.0,83.0,83.0,71.0,64.0,72.0,73.0
Holley Inc.,Consumer Cyclical,Auto - Parts,US,HLLY,94.0,89.0,35.0,92.0,87.0,87.0,81.0,89.0,46.0,47.0,83.0,43.0,33.0,,,,
Denny's Corporation,Consumer Cyclical,Restaurants,US,DENN,70.0,81.0,36.0,78.0,39.0,78.0,75.0,82.0,67.0,75.0,33.0,53.0,65.0,77.0,66.0,72.0,73.0
European Residential Real Estate Investment Trust,Real Estate,REIT - Residential,CA,ERE-UN.TO,81.0,95.0,87.0,95.0,87.0,84.0,79.0,95.0,75.0,68.0,64.0,58.0,48.0,55.0,34.0,,
Berry Corporation,Energy,Oil & Gas Exploration & Production,US,BRY,98.0,95.0,94.0,92.0,76.0,95.0,90.0,95.0,97.0,35.0,96.0,45.0,25.0,2.0,0.0,38.0,39.0
"Jasper Therapeutics, Inc.",Healthcare,Biotechnology,US,JSPR,16.0,8.0,10.0,23.0,21.0,7.0,8.0,8.0,1.0,5.0,3.0,41.0,,,,,
"John Marshall Bancorp, Inc.",Financial Services,Banks - Regional,US,JMSB,66.0,66.0,48.0,88.0,52.0,66.0,53.0,67.0,77.0,86.0,84.0,82.0,72.0,72.0,66.0,69.0,72.0
"ChoiceOne Financial Services, Inc.",Financial Services,Banks - Regional,US,COFS,58.0,94.0,25.0,93.0,96.0,17.0,98.0,94.0,93.0,92.0,54.0,71.0,71.0,83.0,89.0,55.0,86.0
Exco Technologies Limited,Consumer Cyclical,Auto - Parts,CA,XTC.TO,82.0,71.0,82.0,84.0,55.0,77.0,83.0,71.0,27.0,55.0,88.0,89.0,70.0,92.0,80.0,53.0,57.0
"Beyond Meat, Inc.",Consumer Defensive,Packaged Foods,US,BYND,14.0,18.0,18.0,21.0,17.0,18.0,59.0,17.0,10.0,18.0,33.0,30.0,31.0,33.0,31.0,38.0,
Sanara MedTech Inc.,Healthcare,Medical - Instruments & Supplies,US,SMTI,38.0,39.0,52.0,37.0,43.0,39.0,48.0,39.0,40.0,32.0,30.0,16.0,59.0,26.0,84.0,15.0,8.0
Mandalay Resources Corporation,Basic Materials,Gold,CA,MND.TO,94.0,47.0,86.0,96.0,98.0,84.0,20.0,47.0,92.0,79.0,84.0,5.0,3.0,9.0,45.0,78.0,28.0
"Mama's Creations, Inc.",Consumer Defensive,Packaged Foods,US,MAMA,48.0,71.0,29.0,62.0,90.0,55.0,58.0,72.0,48.0,64.0,51.0,46.0,38.0,37.0,26.0,19.0,19.0
"Spok Holdings, Inc.",Healthcare,Medical - Healthcare Information Services,US,SPOK,81.0,73.0,79.0,76.0,56.0,81.0,55.0,73.0,54.0,28.0,66.0,56.0,48.0,48.0,78.0,80.0,86.0
Genesco Inc.,Consumer Cyclical,Apparel - Retail,US,GCO,93.0,82.0,89.0,9.0,99.0,19.0,88.0,12.0,93.0,95.0,87.0,95.0,69.0,72.0,50.0,65.0,52.0
Lithium Royalty Corp.,Basic Materials,Industrial Materials,CA,LIRC.TO,33.0,20.0,33.0,42.0,40.0,37.0,17.0,19.0,36.0,26.0,42.0,32.0,,,,,
"Cryoport, Inc.",Industrials,Integrated Freight & Logistics,US,CYRX,23.0,29.0,37.0,20.0,39.0,31.0,28.0,30.0,37.0,39.0,32.0,34.0,31.0,27.0,12.0,5.0,18.0
TriplePoint Venture Growth BDC Corp.,Financial Services,Asset Management,US,TPVG,98.0,96.0,98.0,89.0,32.0,95.0,98.0,96.0,14.0,8.0,88.0,4.0,20.0,92.0,4.0,43.0,1.0
Dream Office Real Estate Investment Trust,Real Estate,REIT - Office,CA,D-UN.TO,72.0,81.0,70.0,34.0,59.0,79.0,77.0,81.0,68.0,64.0,64.0,53.0,45.0,46.0,47.0,56.0,55.0
OneWater Marine Inc.,Consumer Cyclical,Auto - Recreational Vehicles,US,ONEW,29.0,12.0,97.0,84.0,5.0,39.0,88.0,11.0,39.0,97.0,99.0,14.0,13.0,53.0,,,
Gran Tierra Energy Inc.,Energy,Oil & Gas Exploration & Production,CA,GTE.TO,97.0,63.0,95.0,87.0,82.0,97.0,96.0,64.0,98.0,97.0,13.0,4.0,16.0,16.0,20.0,14.0,15.0
Jaguar Mining Inc.,Basic Materials,Gold,CA,JAG.TO,81.0,39.0,64.0,95.0,60.0,63.0,20.0,40.0,38.0,66.0,78.0,17.0,14.0,15.0,88.0,98.0,1.0
Neo Performance Materials Inc.,Basic Materials,Chemicals - Specialty,CA,NEO.TO,18.0,75.0,40.0,67.0,29.0,13.0,78.0,75.0,34.0,34.0,45.0,93.0,24.0,85.0,56.0,,
"The First Bancorp, Inc.",Financial Services,Banks - Regional,US,FNLC,77.0,83.0,79.0,76.0,41.0,79.0,79.0,83.0,84.0,91.0,72.0,79.0,86.0,78.0,67.0,83.0,88.0
CPI Card Group Inc.,Financial Services,Financial - Credit Services,US,PMTS,76.0,87.0,80.0,29.0,89.0,88.0,89.0,87.0,61.0,68.0,95.0,15.0,20.0,11.0,95.0,66.0,51.0
"Forrester Research, Inc.",Industrials,Consulting Services,US,FORR,48.0,55.0,39.0,33.0,47.0,70.0,31.0,56.0,67.0,79.0,64.0,66.0,59.0,59.0,63.0,68.0,59.0
"Arq, Inc.",Industrials,Industrial - Pollution & Treatment Controls,US,ARQ,31.0,10.0,95.0,11.0,23.0,15.0,10.0,9.0,15.0,99.0,97.0,96.0,93.0,95.0,85.0,,
"Global Water Resources, Inc.",Utilities,Regulated Water,US,GWRS,36.0,46.0,29.0,39.0,63.0,39.0,70.0,47.0,36.0,47.0,49.0,43.0,54.0,21.0,23.0,42.0,85.0
Haymaker Acquisition Corp. III,Financial Services,Shell Companies,US,HYAC,64.0,41.0,88.0,43.0,50.0,42.0,40.0,41.0,44.0,42.0,,,,,,,
The First of Long Island Corporation,Financial Services,Banks - Regional,US,FLIC,82.0,81.0,80.0,61.0,56.0,89.0,44.0,81.0,83.0,79.0,80.0,79.0,85.0,71.0,59.0,75.0,81.0
"Concrete Pumping Holdings, Inc.",Industrials,Engineering & Construction,US,BBCP,89.0,83.0,91.0,37.0,61.0,88.0,90.0,84.0,29.0,57.0,93.0,28.0,55.0,17.0,93.0,92.0,
TerrAscend Corp.,Healthcare,Drug Manufacturers - Specialty & Generic,CA,TSND.TO,92.0,65.0,49.0,84.0,82.0,73.0,63.0,66.0,13.0,21.0,32.0,7.0,21.0,11.0,30.0,,
"Design Therapeutics, Inc.",Healthcare,Biotechnology,US,DSGN,20.0,12.0,23.0,17.0,18.0,13.0,11.0,12.0,28.0,30.0,35.0,41.0,,,,,
"Delcath Systems, Inc.",Healthcare,Medical - Specialties,US,DCTH,26.0,11.0,29.0,29.0,14.0,13.0,9.0,10.0,6.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
Acadian Timber Corp.,Basic Materials,"Paper, Lumber & Forest Products",CA,ADN.TO,77.0,56.0,63.0,94.0,35.0,56.0,53.0,57.0,70.0,68.0,73.0,32.0,71.0,75.0,70.0,70.0,79.0
BTB Real Estate Investment Trust,Real Estate,REIT - Diversified,CA,BTB-UN.TO,90.0,97.0,74.0,87.0,73.0,93.0,90.0,97.0,98.0,94.0,92.0,92.0,94.0,95.0,96.0,96.0,97.0
Dominion Lending Centres Inc.,Financial Services,Financial - Mortgages,CA,DLCG.TO,77.0,60.0,86.0,92.0,63.0,67.0,92.0,61.0,70.0,94.0,92.0,97.0,58.0,42.0,100.0,11.0,9.0
"Chicago Atlantic Real Estate Finance, Inc.",Real Estate,REIT - Mortgage,US,REFI,100.0,80.0,100.0,74.0,82.0,88.0,48.0,81.0,73.0,55.0,,,,,,,
Western Copper and Gold Corporation,Basic Materials,Industrial Materials,CA,WRN.TO,28.0,27.0,30.0,29.0,40.0,26.0,28.0,27.0,31.0,25.0,24.0,23.0,23.0,26.0,27.0,12.0,17.0
Kodiak Sciences Inc.,Healthcare,Biotechnology,US,KOD,12.0,5.0,9.0,6.0,7.0,3.0,3.0,5.0,7.0,25.0,32.0,33.0,9.0,19.0,19.0,,
Founders Metals Inc.,Basic Materials,Gold,CA,FDR.V,31.0,27.0,19.0,22.0,23.0,19.0,10.0,27.0,12.0,17.0,32.0,39.0,40.0,39.0,36.0,,
Cerus Corporation,Healthcare,Medical - Devices,US,CERS,32.0,23.0,56.0,45.0,55.0,22.0,20.0,23.0,34.0,30.0,25.0,15.0,25.0,12.0,13.0,19.0,18.0
Citizens & Northern Corporation,Financial Services,Banks - Regional,US,CZNC,37.0,79.0,72.0,84.0,77.0,15.0,76.0,79.0,78.0,78.0,72.0,68.0,76.0,74.0,66.0,76.0,84.0
"Aclaris Therapeutics, Inc.",Healthcare,Medical - Diagnostics & Research,US,ACRS,27.0,5.0,98.0,9.0,6.0,12.0,18.0,5.0,31.0,23.0,11.0,2.0,7.0,17.0,19.0,15.0,21.0
"iHeartMedia, Inc.",Communication Services,Broadcasting,US,IHRT,98.0,97.0,98.0,84.0,5.0,99.0,97.0,97.0,96.0,68.0,71.0,97.0,98.0,3.0,9.0,9.0,24.0
"Fidelity D & D Bancorp, Inc.",Financial Services,Banks - Regional,US,FDBC,84.0,72.0,87.0,81.0,68.0,70.0,65.0,72.0,90.0,51.0,37.0,84.0,60.0,85.0,93.0,93.0,74.0
Dividend Growth Split Corp.,Financial Services,Asset Management,CA,DGS.TO,94.0,97.0,89.0,93.0,30.0,97.0,35.0,97.0,31.0,2.0,96.0,98.0,97.0,2.0,14.0,15.0,2.0
"AudioEye, Inc.",Technology,Software - Application,US,AEYE,43.0,35.0,54.0,43.0,45.0,50.0,30.0,35.0,23.0,20.0,32.0,13.0,28.0,14.0,11.0,1.0,9.0
"Flexsteel Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,FLXS,85.0,91.0,53.0,88.0,85.0,98.0,24.0,93.0,62.0,16.0,87.0,16.0,36.0,54.0,93.0,17.0,67.0
"ATN International, Inc.",Communication Services,Telecommunications Services,US,ATNI,41.0,26.0,78.0,79.0,27.0,28.0,30.0,27.0,29.0,28.0,32.0,50.0,22.0,25.0,28.0,69.0,50.0
Primis Financial Corp.,Financial Services,Banks - Regional,US,FRST,82.0,77.0,40.0,43.0,45.0,98.0,14.0,78.0,64.0,75.0,79.0,83.0,88.0,83.0,83.0,77.0,82.0
BayCom Corp,Financial Services,Banks - Regional,US,BCML,38.0,79.0,17.0,90.0,76.0,33.0,55.0,80.0,89.0,66.0,58.0,52.0,51.0,79.0,79.0,78.0,90.0
"Pioneer Bancorp, Inc.",Financial Services,Banks - Regional,US,PBFS,62.0,78.0,51.0,84.0,72.0,37.0,88.0,85.0,93.0,84.0,42.0,48.0,55.0,46.0,,,
"ClearPoint Neuro, Inc.",Healthcare,Medical - Devices,US,CLPT,33.0,26.0,36.0,29.0,30.0,34.0,30.0,26.0,28.0,25.0,26.0,24.0,9.0,6.0,3.0,7.0,14.0
Security National Financial Corporation,Financial Services,Financial - Mortgages,US,SNFCA,95.0,97.0,94.0,13.0,98.0,98.0,95.0,97.0,99.0,99.0,2.0,3.0,73.0,99.0,98.0,10.0,99.0
Viant Technology Inc.,Technology,Software - Application,US,DSP,93.0,95.0,95.0,92.0,48.0,98.0,50.0,95.0,17.0,92.0,44.0,44.0,38.0,,,,
"FrontView REIT, Inc.",Real Estate,REIT - Diversified,US,FVR,40.0,,,,,,,,,,,,,,,,
"JAKKS Pacific, Inc.",Consumer Cyclical,Leisure,US,JAKK,20.0,42.0,79.0,13.0,17.0,16.0,99.0,91.0,98.0,11.0,100.0,98.0,7.0,18.0,46.0,97.0,7.0
Turtle Beach Corporation,Technology,Consumer Electronics,US,HEAR,50.0,88.0,14.0,20.0,96.0,94.0,11.0,88.0,11.0,35.0,87.0,96.0,93.0,23.0,17.0,9.0,14.0
"SmartRent, Inc.",Technology,Software - Application,US,SMRT,30.0,44.0,34.0,24.0,40.0,58.0,73.0,44.0,20.0,28.0,7.0,1.0,,,,,
Regional Management Corp.,Financial Services,Financial - Credit Services,US,RM,99.0,100.0,98.0,99.0,99.0,99.0,99.0,100.0,99.0,97.0,97.0,98.0,98.0,98.0,97.0,98.0,99.0
