Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
"Daktronics, Inc.",Technology,"Hardware, Equipment & Parts",US,DAKT,96.0,86.0,3.0,96.0,59.0,92.0,75.0,88.0,0.0,97.0,99.0,1.0,95.0,93.0,96.0,88.0,77.0
Preformed Line Products Company,Industrials,Electrical Equipment & Parts,US,PLPC,85.0,84.0,74.0,90.0,45.0,89.0,88.0,84.0,36.0,66.0,81.0,74.0,55.0,90.0,79.0,90.0,82.0
Kiwetinohk Energy Corp.,Energy,Oil & Gas Exploration & Production,CA,KEC.TO,92.0,87.0,84.0,9.0,96.0,76.0,5.0,88.0,78.0,7.0,28.0,18.0,,,,,
Morguard North American Residential Real Estate Investment Trust,Real Estate,REIT - Residential,CA,MRG-UN.TO,74.0,40.0,15.0,49.0,51.0,68.0,38.0,39.0,31.0,29.0,34.0,54.0,30.0,31.0,81.0,64.0,58.0
"Abacus Life, Inc. 9.875% Fixed Rate Senior Notes due 2028",Financial Services,Insurance - Life,US,ABLLL,97.0,3.0,97.0,0.0,9.0,86.0,2.0,3.0,94.0,17.0,26.0,,,,,,
Stratasys Ltd.,Technology,Computer Hardware,US,SSYS,28.0,40.0,36.0,29.0,19.0,48.0,36.0,39.0,93.0,12.0,22.0,70.0,3.0,8.0,11.0,22.0,18.0
"International Money Express, Inc.",Technology,Software - Infrastructure,US,IMXI,85.0,89.0,81.0,12.0,93.0,91.0,95.0,89.0,28.0,84.0,23.0,91.0,5.0,12.0,87.0,48.0,
"EZCORP, Inc.",Financial Services,Financial - Credit Services,US,EZPW,80.0,80.0,88.0,84.0,50.0,63.0,88.0,90.0,79.0,96.0,14.0,100.0,87.0,80.0,11.0,11.0,8.0
"Cantaloupe, Inc.",Technology,Information Technology Services,US,CTLP,50.0,89.0,7.0,95.0,91.0,8.0,91.0,99.0,96.0,9.0,36.0,61.0,9.0,93.0,10.0,83.0,28.0
Heritage Commerce Corp,Financial Services,Banks - Regional,US,HTBK,41.0,75.0,49.0,72.0,49.0,21.0,69.0,75.0,71.0,75.0,85.0,76.0,77.0,82.0,59.0,79.0,74.0
"HomeTrust Bancshares, Inc.",Financial Services,Banks - Regional,US,HTBI,74.0,11.0,64.0,69.0,69.0,80.0,47.0,11.0,68.0,25.0,8.0,29.0,93.0,72.0,88.0,31.0,84.0
Arbutus Biopharma Corporation,Healthcare,Biotechnology,US,ABUS,66.0,76.0,70.0,53.0,69.0,64.0,70.0,76.0,37.0,61.0,58.0,35.0,72.0,38.0,25.0,56.0,30.0
Tecsys Inc.,Technology,Software - Application,CA,TCS.TO,72.0,90.0,39.0,2.0,96.0,3.0,91.0,93.0,73.0,92.0,95.0,3.0,60.0,80.0,46.0,57.0,93.0
Coveo Solutions Inc.,Technology,Software - Infrastructure,CA,CVO.TO,17.0,18.0,21.0,16.0,12.0,43.0,22.0,27.0,17.0,19.0,31.0,23.0,,,,,
"Capital City Bank Group, Inc.",Financial Services,Banks - Regional,US,CCBG,74.0,75.0,77.0,82.0,72.0,38.0,86.0,74.0,86.0,94.0,11.0,85.0,75.0,93.0,82.0,93.0,88.0
"Abacus Life, Inc.",Financial Services,Insurance - Life,US,ABL,96.0,3.0,33.0,0.0,9.0,86.0,1.0,3.0,31.0,79.0,48.0,,,,,,
"Altus Power, Inc.",Utilities,Renewable Utilities,US,AMPS,80.0,3.0,74.0,21.0,45.0,13.0,93.0,2.0,44.0,86.0,3.0,,,,,,
Converge Technology Solutions Corp.,Technology,Information Technology Services,CA,CTS.TO,8.0,0.0,2.0,19.0,1.0,98.0,1.0,0.0,83.0,96.0,2.0,7.0,19.0,8.0,,,
"ADTRAN Holdings, Inc.",Technology,Communication Equipment,US,ADTN,19.0,29.0,11.0,18.0,22.0,35.0,23.0,27.0,95.0,14.0,3.0,22.0,5.0,7.0,68.0,61.0,68.0
"National CineMedia, Inc.",Communication Services,Advertising Agencies,US,NCMI,7.0,22.0,48.0,14.0,14.0,55.0,22.0,22.0,84.0,58.0,16.0,83.0,95.0,100.0,95.0,97.0,97.0
Biglari Holdings Inc.,Consumer Cyclical,Restaurants,US,BH,73.0,98.0,41.0,24.0,57.0,49.0,19.0,98.0,4.0,97.0,5.0,88.0,67.0,36.0,41.0,5.0,29.0
"Phathom Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,PHAT,53.0,48.0,56.0,55.0,56.0,50.0,53.0,47.0,45.0,69.0,44.0,27.0,51.0,,,,
"Montrose Environmental Group, Inc.",Industrials,Waste Management,US,MEG,20.0,7.0,14.0,22.0,82.0,2.0,8.0,7.0,11.0,8.0,23.0,12.0,25.0,,,,
Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,US,ADPT,46.0,49.0,61.0,38.0,55.0,43.0,64.0,48.0,78.0,65.0,74.0,5.0,44.0,52.0,,,
Frontera Energy Corporation,Energy,Oil & Gas Exploration & Production,CA,FEC.TO,93.0,87.0,,0.0,3.0,62.0,94.0,88.0,88.0,38.0,16.0,86.0,9.0,7.0,19.0,19.0,9.0
Hyliion Holdings Corp.,Consumer Cyclical,Auto - Parts,US,HYLN,71.0,68.0,64.0,66.0,79.0,66.0,65.0,67.0,54.0,58.0,43.0,43.0,100.0,,,,
"Priority Technology Holdings, Inc.",Technology,Software - Infrastructure,US,PRTH,93.0,1.0,82.0,99.0,90.0,0.0,0.0,1.0,0.0,97.0,50.0,10.0,6.0,97.0,74.0,0.0,
"AnaptysBio, Inc.",Healthcare,Biotechnology,US,ANAB,49.0,52.0,40.0,36.0,66.0,63.0,66.0,51.0,41.0,55.0,53.0,48.0,50.0,41.0,85.0,80.0,92.0
"Falcon's Beyond Global, Inc. Class A Common Stock",Industrials,Conglomerates,US,FBYD,13.0,40.0,19.0,9.0,20.0,99.0,13.0,39.0,73.0,55.0,20.0,20.0,,,,,
"ORIC Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,ORIC,65.0,61.0,61.0,57.0,74.0,66.0,55.0,60.0,56.0,53.0,41.0,63.0,62.0,61.0,,,
American Coastal Insurance Corporation,Financial Services,Insurance - Property & Casualty,US,ACIC,4.0,14.0,34.0,96.0,94.0,90.0,93.0,14.0,32.0,96.0,100.0,4.0,99.0,76.0,98.0,92.0,78.0
Cineplex Inc.,Communication Services,Entertainment,CA,CGX.TO,6.0,78.0,16.0,23.0,96.0,3.0,78.0,77.0,100.0,15.0,30.0,98.0,90.0,87.0,84.0,79.0,85.0
OrthoPediatrics Corp.,Healthcare,Medical - Devices,US,KIDS,72.0,79.0,74.0,70.0,58.0,75.0,82.0,78.0,1.0,55.0,45.0,70.0,74.0,51.0,26.0,24.0,62.0
Metallus Inc.,Basic Materials,Steel,US,MTUS,93.0,85.0,87.0,82.0,78.0,99.0,72.0,85.0,88.0,75.0,6.0,13.0,7.0,18.0,11.0,6.0,83.0
First Foundation Inc.,Financial Services,Banks - Regional,US,FFWM,35.0,21.0,23.0,7.0,97.0,2.0,96.0,22.0,63.0,62.0,59.0,72.0,71.0,75.0,53.0,62.0,65.0
"Universal Insurance Holdings, Inc.",Financial Services,Insurance - Property & Casualty,US,UVE,91.0,73.0,5.0,85.0,88.0,30.0,2.0,72.0,1.0,98.0,83.0,85.0,85.0,87.0,69.0,83.0,78.0
Vizsla Silver Corp.,Basic Materials,Industrial Materials,CA,VZLA.TO,,,,,,,,,,,,,,,,,
Timbercreek Financial Corp.,Financial Services,Financial - Mortgages,CA,TF.TO,70.0,80.0,49.0,72.0,46.0,82.0,69.0,79.0,93.0,91.0,94.0,95.0,79.0,73.0,57.0,64.0,63.0
Spartan Delta Corp.,Energy,Oil & Gas Exploration & Production,CA,SDE.TO,78.0,51.0,97.0,90.0,94.0,46.0,96.0,50.0,76.0,58.0,51.0,44.0,43.0,33.0,50.0,67.0,24.0
"Montauk Renewables, Inc.",Utilities,Diversified Utilities,US,MNTK,90.0,90.0,80.0,19.0,96.0,93.0,69.0,90.0,89.0,2.0,96.0,96.0,83.0,,,,
Chorus Aviation Inc.,Industrials,"Airlines, Airports & Air Services",CA,CHR.TO,7.0,91.0,87.0,16.0,97.0,53.0,97.0,91.0,96.0,2.0,94.0,87.0,93.0,80.0,79.0,95.0,90.0
"LSB Industries, Inc.",Basic Materials,Chemicals,US,LXU,3.0,94.0,16.0,93.0,94.0,6.0,8.0,94.0,83.0,88.0,26.0,21.0,16.0,20.0,16.0,11.0,91.0
McEwen Mining Inc.,Basic Materials,Other Precious Metals,CA,MUX.TO,41.0,12.0,2.0,19.0,20.0,34.0,30.0,12.0,46.0,32.0,30.0,43.0,20.0,77.0,68.0,12.0,22.0
"Sturm, Ruger & Company, Inc.",Industrials,Aerospace & Defense,US,RGR,84.0,50.0,83.0,86.0,67.0,82.0,15.0,49.0,60.0,73.0,84.0,82.0,88.0,85.0,68.0,81.0,74.0
"Climb Global Solutions, Inc.",Technology,Technology Distributors,US,CLMB,77.0,92.0,16.0,85.0,95.0,58.0,92.0,92.0,32.0,38.0,97.0,36.0,94.0,15.0,18.0,73.0,61.0
Oppenheimer Holdings Inc.,Financial Services,Financial - Capital Markets,US,OPY,7.0,13.0,89.0,1.0,54.0,94.0,94.0,12.0,87.0,81.0,16.0,81.0,96.0,13.0,100.0,1.0,97.0
Peapack-Gladstone Financial Corporation,Financial Services,Banks - Regional,US,PGC,80.0,81.0,90.0,30.0,86.0,35.0,89.0,81.0,84.0,79.0,81.0,86.0,79.0,78.0,78.0,76.0,80.0
"South Plains Financial, Inc.",Financial Services,Banks - Regional,US,SPFI,77.0,65.0,82.0,78.0,83.0,25.0,13.0,64.0,88.0,84.0,28.0,70.0,59.0,78.0,,,
SpartanNash Company,Consumer Defensive,Food Distribution,US,SPTN,92.0,89.0,15.0,94.0,91.0,3.0,94.0,89.0,93.0,89.0,94.0,99.0,95.0,10.0,90.0,92.0,85.0
InnovAge Holding Corp.,Healthcare,Medical - Care Facilities,US,INNV,53.0,85.0,79.0,12.0,16.0,88.0,90.0,13.0,4.0,25.0,85.0,78.0,,,,,
CorMedix Inc.,Healthcare,Biotechnology,US,CRMD,26.0,59.0,32.0,67.0,74.0,59.0,62.0,58.0,56.0,52.0,71.0,63.0,57.0,56.0,57.0,44.0,30.0
OppFi Inc.,Technology,Software - Application,US,OPFI,97.0,0.0,86.0,99.0,98.0,2.0,99.0,0.0,99.0,97.0,90.0,95.0,,,,,
Obsidian Energy Ltd.,Energy,Oil & Gas Exploration & Production,CA,OBE.TO,91.0,91.0,89.0,84.0,94.0,90.0,92.0,91.0,40.0,73.0,21.0,20.0,16.0,8.0,27.0,19.0,14.0
Legacy Housing Corporation,Consumer Cyclical,Residential Construction,US,LEGH,38.0,17.0,63.0,32.0,51.0,12.0,31.0,17.0,19.0,76.0,22.0,19.0,23.0,25.0,18.0,,
Anterix Inc.,Communication Services,Telecommunications Services,US,ATEX,11.0,4.0,37.0,30.0,15.0,99.0,94.0,84.0,12.0,26.0,60.0,39.0,46.0,43.0,57.0,16.0,42.0
Magellan Aerospace Corporation,Industrials,Aerospace & Defense,CA,MAL.TO,92.0,7.0,89.0,84.0,91.0,0.0,38.0,7.0,5.0,1.0,99.0,82.0,69.0,70.0,80.0,67.0,73.0
"Orchid Island Capital, Inc.",Real Estate,REIT - Mortgage,US,ORC,30.0,18.0,14.0,6.0,87.0,10.0,17.0,17.0,8.0,8.0,99.0,87.0,6.0,100.0,99.0,99.0,34.0
"Esquire Financial Holdings, Inc.",Financial Services,Banks - Regional,US,ESQ,74.0,72.0,65.0,51.0,76.0,82.0,71.0,71.0,80.0,85.0,78.0,71.0,68.0,67.0,86.0,71.0,98.0
CION Investment Corporation,Financial Services,Asset Management,US,CION,63.0,10.0,86.0,36.0,89.0,39.0,22.0,10.0,47.0,13.0,1.0,90.0,4.0,4.0,6.0,100.0,1.0
"Mid Penn Bancorp, Inc.",Financial Services,Banks - Regional,US,MPB,78.0,80.0,71.0,82.0,68.0,77.0,76.0,80.0,73.0,90.0,44.0,35.0,66.0,81.0,90.0,83.0,76.0
"One Liberty Properties, Inc.",Real Estate,REIT - Diversified,US,OLP,78.0,83.0,83.0,63.0,83.0,75.0,93.0,83.0,71.0,91.0,95.0,1.0,86.0,83.0,71.0,79.0,74.0
"SmartFinancial, Inc.",Financial Services,Banks - Regional,US,SMBK,81.0,80.0,76.0,85.0,53.0,84.0,90.0,80.0,79.0,79.0,78.0,73.0,70.0,73.0,84.0,76.0,84.0
"Compass Minerals International, Inc.",Basic Materials,Industrial Materials,US,CMP,10.0,96.0,96.0,16.0,4.0,3.0,95.0,96.0,4.0,10.0,91.0,93.0,90.0,92.0,64.0,54.0,66.0
"Thryv Holdings, Inc.",Communication Services,Internet Content & Information,US,THRY,17.0,13.0,20.0,93.0,48.0,22.0,9.0,13.0,92.0,85.0,84.0,97.0,97.0,8.0,15.0,,11.0
Algoma Central Corporation,Industrials,Marine Shipping,CA,ALC.TO,81.0,82.0,77.0,84.0,24.0,48.0,81.0,82.0,84.0,91.0,94.0,95.0,81.0,68.0,90.0,86.0,82.0
Clean Energy Fuels Corp.,Energy,Oil & Gas Refining & Marketing,US,CLNE,9.0,14.0,12.0,12.0,22.0,8.0,19.0,14.0,8.0,13.0,3.0,64.0,2.0,23.0,4.0,23.0,53.0
Astronics Corporation,Industrials,Aerospace & Defense,US,ATRO,16.0,65.0,15.0,5.0,15.0,21.0,28.0,64.0,54.0,27.0,17.0,55.0,71.0,84.0,61.0,67.0,80.0
LSI Industries Inc.,Technology,"Hardware, Equipment & Parts",US,LYTS,85.0,85.0,81.0,84.0,87.0,81.0,76.0,86.0,14.0,96.0,93.0,12.0,13.0,97.0,82.0,93.0,98.0
"FRP Holdings, Inc.",Real Estate,Real Estate - Services,US,FRPH,93.0,96.0,92.0,95.0,87.0,92.0,96.0,96.0,96.0,40.0,83.0,96.0,16.0,36.0,78.0,84.0,85.0
Standard BioTools Inc.,Healthcare,Medical - Diagnostics & Research,US,LAB,75.0,43.0,69.0,61.0,85.0,58.0,44.0,42.0,36.0,51.0,34.0,39.0,33.0,32.0,37.0,43.0,33.0
"Simulations Plus, Inc.",Healthcare,Medical - Healthcare Information Services,US,SLP,79.0,80.0,84.0,83.0,79.0,33.0,95.0,88.0,82.0,88.0,77.0,79.0,66.0,70.0,65.0,81.0,79.0
"Cass Information Systems, Inc.",Industrials,Specialty Business Services,US,CASS,76.0,78.0,25.0,86.0,78.0,67.0,81.0,77.0,82.0,76.0,88.0,80.0,81.0,79.0,75.0,74.0,75.0
"Dianthus Therapeutics, Inc.",Healthcare,Biotechnology,US,DNTH,54.0,60.0,42.0,59.0,70.0,75.0,23.0,60.0,70.0,52.0,63.0,50.0,46.0,41.0,43.0,,
"AlTi Global, Inc.",Financial Services,Asset Management - Global,US,ALTI,46.0,40.0,34.0,94.0,16.0,30.0,32.0,39.0,26.0,98.0,12.0,13.0,,,,,
Hingham Institution for Savings,Financial Services,Banks - Regional,US,HIFS,52.0,53.0,51.0,52.0,44.0,66.0,81.0,52.0,82.0,61.0,66.0,58.0,72.0,67.0,64.0,63.0,51.0
Gladstone Capital Corporation 7.75% Notes due 2028,Financial Services,Investment - Banking & Investment Services,US,GLADZ,,,72.0,89.0,40.0,50.0,56.0,16.0,80.0,32.0,1.0,79.0,75.0,70.0,85.0,2.0,22.0
"Altimmune, Inc.",Healthcare,Biotechnology,US,ALT,55.0,61.0,73.0,54.0,49.0,49.0,67.0,61.0,50.0,57.0,52.0,36.0,27.0,33.0,63.0,59.0,53.0
Triller Group Inc.,Communication Services,Internet Content & Information,US,ILLR,,,,,,,,,,,,,,,,,
"Stoke Therapeutics, Inc.",Healthcare,Biotechnology,US,STOK,58.0,55.0,60.0,50.0,63.0,60.0,52.0,54.0,31.0,54.0,61.0,73.0,56.0,63.0,,,
Surge Energy Inc.,Energy,Oil & Gas Exploration & Production,CA,SGY.TO,5.0,98.0,92.0,12.0,2.0,7.0,93.0,98.0,76.0,28.0,21.0,11.0,7.0,1.0,7.0,14.0,4.0
Farmland Partners Inc.,Real Estate,REIT - Specialty,US,FPI,43.0,38.0,8.0,90.0,97.0,44.0,13.0,37.0,82.0,8.0,8.0,5.0,81.0,24.0,67.0,96.0,6.0
"Smith & Wesson Brands, Inc.",Industrials,Aerospace & Defense,US,SWBI,65.0,90.0,90.0,12.0,95.0,96.0,13.0,38.0,48.0,77.0,9.0,93.0,91.0,63.0,81.0,86.0,62.0
PetroTal Corp.,Energy,Oil & Gas Exploration & Production,US,TAL.TO,87.0,88.0,98.0,84.0,39.0,88.0,91.0,88.0,64.0,76.0,2.0,91.0,20.0,32.0,8.0,17.0,30.0
"Carriage Services, Inc.",Consumer Cyclical,Personal Products & Services,US,CSV,83.0,88.0,84.0,37.0,90.0,76.0,94.0,89.0,82.0,91.0,96.0,91.0,94.0,71.0,88.0,87.0,85.0
Karat Packaging Inc.,Consumer Cyclical,Packaging & Containers,US,KRT,84.0,84.0,84.0,79.0,69.0,88.0,76.0,84.0,78.0,33.0,61.0,21.0,100.0,27.0,,,
Gladstone Capital Corporation,Financial Services,Asset Management,US,GLAD,21.0,25.0,,53.0,40.0,12.0,81.0,16.0,4.0,16.0,99.0,36.0,9.0,12.0,95.0,2.0,22.0
Financial 15 Split Corp.,Financial Services,Asset Management,CA,FTN.TO,13.0,91.0,18.0,16.0,48.0,4.0,21.0,91.0,98.0,14.0,6.0,45.0,92.0,5.0,24.0,10.0,8.0
"Mineralys Therapeutics, Inc.",Healthcare,Biotechnology,US,MLYS,61.0,76.0,64.0,54.0,46.0,76.0,59.0,75.0,69.0,52.0,53.0,,,,,,
"Willdan Group, Inc.",Industrials,Engineering & Construction,US,WLDN,88.0,93.0,78.0,32.0,97.0,84.0,91.0,93.0,8.0,9.0,5.0,90.0,49.0,59.0,89.0,82.0,72.0
"Bit Digital, Inc.",Financial Services,Financial - Capital Markets,US,BTBT,8.0,20.0,21.0,57.0,18.0,2.0,83.0,20.0,23.0,3.0,93.0,27.0,78.0,84.0,2.0,85.0,
"CTO Realty Growth, Inc.",Real Estate,REIT - Diversified,US,CTO,89.0,97.0,90.0,97.0,89.0,68.0,97.0,97.0,99.0,64.0,31.0,68.0,75.0,75.0,56.0,91.0,80.0
Diversified Healthcare Trust,Real Estate,REIT - Healthcare Facilities,US,DHC,18.0,21.0,22.0,17.0,18.0,32.0,34.0,21.0,86.0,13.0,11.0,5.0,77.0,90.0,91.0,92.0,84.0
Ranpak Holdings Corp.,Consumer Cyclical,Packaging & Containers,US,PACK,5.0,7.0,12.0,92.0,15.0,6.0,9.0,7.0,19.0,1.0,6.0,12.0,10.0,81.0,,,
"Immunome, Inc.",Healthcare,Biotechnology,US,IMNM,35.0,26.0,55.0,49.0,29.0,37.0,84.0,25.0,52.0,51.0,53.0,63.0,61.0,,,,
NGL Energy Partners LP,Energy,Oil & Gas Midstream,US,NGL,9.0,6.0,88.0,10.0,15.0,85.0,89.0,97.0,8.0,12.0,6.0,65.0,7.0,17.0,7.0,99.0,80.0
Rayonier Advanced Materials Inc.,Basic Materials,Chemicals,US,RYAM,6.0,9.0,11.0,96.0,4.0,14.0,29.0,9.0,5.0,3.0,100.0,16.0,85.0,32.0,92.0,93.0,95.0
"Reservoir Media, Inc.",Communication Services,Entertainment,US,RSVR,0.0,99.0,99.0,1.0,94.0,12.0,99.0,98.0,67.0,83.0,87.0,45.0,,,,,
"Insteel Industries, Inc.",Industrials,Manufacturing - Metal Fabrication,US,IIIN,91.0,91.0,90.0,89.0,32.0,98.0,96.0,94.0,22.0,72.0,92.0,75.0,79.0,59.0,76.0,79.0,80.0
"Ambac Financial Group, Inc.",Financial Services,Insurance - Specialty,US,AMBC,3.0,99.0,38.0,2.0,56.0,3.0,32.0,99.0,91.0,98.0,38.0,81.0,3.0,41.0,98.0,26.0,8.0
"LendingTree, Inc.",Financial Services,Financial - Conglomerates,US,TREE,8.0,13.0,15.0,15.0,82.0,82.0,22.0,13.0,15.0,88.0,8.0,94.0,70.0,96.0,80.0,41.0,19.0
Global Medical REIT Inc.,Real Estate,REIT - Healthcare Facilities,US,GMRE,99.0,92.0,96.0,2.0,95.0,99.0,92.0,92.0,1.0,1.0,8.0,4.0,84.0,0.0,35.0,25.0,28.0
ChromaDex Corporation,Healthcare,Biotechnology,US,CDXC,89.0,8.0,83.0,98.0,16.0,93.0,17.0,8.0,71.0,67.0,45.0,44.0,41.0,56.0,62.0,48.0,35.0
"Tourmaline Bio, Inc.",Healthcare,Biotechnology,US,TRML,66.0,48.0,73.0,69.0,71.0,94.0,92.0,47.0,31.0,100.0,62.0,67.0,,,,,
5N Plus Inc.,Basic Materials,Chemicals - Specialty,CA,VNP.TO,44.0,76.0,22.0,18.0,18.0,93.0,10.0,75.0,8.0,93.0,99.0,82.0,24.0,67.0,3.0,13.0,9.0
Conduent Incorporated,Technology,Information Technology Services,US,CNDT,27.0,16.0,24.0,20.0,18.0,98.0,28.0,15.0,10.0,2.0,10.0,20.0,11.0,81.0,18.0,10.0,3.0
Farmers National Banc Corp.,Financial Services,Banks - Regional,US,FMNB,81.0,78.0,88.0,77.0,71.0,69.0,78.0,78.0,81.0,72.0,78.0,73.0,73.0,74.0,68.0,49.0,73.0
Ensign Energy Services Inc.,Energy,Oil & Gas Drilling,CA,ESI.TO,97.0,97.0,98.0,1.0,1.0,85.0,1.0,97.0,100.0,9.0,4.0,8.0,89.0,5.0,9.0,4.0,96.0
CNB Financial Corporation,Financial Services,Banks - Regional,US,CCNE,77.0,64.0,68.0,76.0,79.0,77.0,65.0,63.0,70.0,71.0,65.0,78.0,75.0,73.0,72.0,76.0,69.0
Wall Financial Corporation,Real Estate,Real Estate - Development,CA,WFC.TO,41.0,46.0,88.0,2.0,98.0,64.0,35.0,66.0,98.0,97.0,92.0,92.0,2.0,23.0,3.0,2.0,91.0
First Financial Corporation,Financial Services,Banks - Regional,US,THFF,79.0,81.0,88.0,55.0,72.0,76.0,82.0,81.0,74.0,71.0,82.0,70.0,73.0,82.0,64.0,73.0,79.0
Cogeco Inc.,Communication Services,Telecommunications Services,CA,CGO.TO,98.0,98.0,98.0,98.0,98.0,95.0,97.0,98.0,92.0,90.0,90.0,91.0,96.0,98.0,1.0,97.0,98.0
"AxoGen, Inc.",Healthcare,Medical - Devices,US,AXGN,36.0,32.0,9.0,9.0,85.0,32.0,17.0,31.0,41.0,36.0,37.0,46.0,51.0,58.0,49.0,61.0,38.0
UWM Holdings Corporation,Financial Services,Financial - Mortgages,US,UWMC,0.0,2.0,1.0,0.0,0.0,97.0,73.0,2.0,100.0,98.0,3.0,23.0,,,,,
"Corvus Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,CRVS,38.0,64.0,36.0,75.0,62.0,62.0,64.0,63.0,39.0,68.0,97.0,58.0,56.0,54.0,48.0,32.0,39.0
"Midland States Bancorp, Inc.",Financial Services,Banks - Regional,US,MSBI,90.0,88.0,87.0,74.0,83.0,93.0,38.0,88.0,90.0,95.0,99.0,88.0,89.0,95.0,51.0,91.0,82.0
Enviri Corporation,Industrials,Waste Management,US,NVRI,10.0,9.0,24.0,7.0,22.0,12.0,9.0,9.0,9.0,1.0,7.0,21.0,78.0,99.0,6.0,99.0,3.0
"Douglas Dynamics, Inc.",Consumer Cyclical,Auto - Parts,US,PLOW,57.0,42.0,18.0,29.0,89.0,97.0,38.0,41.0,71.0,88.0,14.0,83.0,76.0,71.0,81.0,71.0,72.0
"Northfield Bancorp, Inc. (Staten Island, NY)",Financial Services,Banks - Regional,US,NFBK,81.0,79.0,85.0,73.0,49.0,82.0,78.0,78.0,81.0,65.0,83.0,77.0,76.0,83.0,75.0,79.0,70.0
"HarborOne Bancorp, Inc.",Financial Services,Banks - Regional,US,HONE,8.0,90.0,84.0,8.0,78.0,87.0,88.0,90.0,83.0,95.0,14.0,7.0,95.0,94.0,11.0,95.0,96.0
Stingray Group Inc.,Communication Services,Broadcasting,CA,RAY-B.TO,4.0,2.0,85.0,78.0,13.0,91.0,84.0,91.0,91.0,90.0,96.0,5.0,98.0,86.0,73.0,76.0,76.0
"EyePoint Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,EYPT,74.0,21.0,76.0,49.0,69.0,82.0,74.0,22.0,38.0,54.0,33.0,62.0,32.0,68.0,47.0,78.0,50.0
Minto Apartment Real Estate Investment Trust,Real Estate,REIT - Residential,CA,MI-UN.TO,12.0,11.0,17.0,37.0,16.0,19.0,64.0,11.0,27.0,79.0,54.0,5.0,39.0,34.0,69.0,39.0,
Calian Group Ltd.,Industrials,Specialty Business Services,CA,CGY.TO,94.0,94.0,28.0,90.0,96.0,91.0,94.0,91.0,93.0,95.0,20.0,46.0,46.0,81.0,66.0,16.0,65.0
Southern California Bancorp,Financial Services,Banks - Regional,US,BCAL,86.0,77.0,47.0,81.0,83.0,6.0,82.0,76.0,79.0,87.0,92.0,76.0,78.0,61.0,72.0,58.0,32.0
"Humacyte, Inc.",Healthcare,Biotechnology,US,HUMA,48.0,48.0,50.0,38.0,58.0,61.0,43.0,46.0,8.0,6.0,59.0,57.0,,,,,
Universal Health Realty Income Trust,Real Estate,REIT - Healthcare Facilities,US,UHT,89.0,91.0,88.0,85.0,87.0,89.0,88.0,91.0,3.0,34.0,95.0,97.0,83.0,65.0,87.0,78.0,41.0
Automotive Properties Real Estate Investment Trust,Real Estate,REIT - Specialty,CA,APR-UN.TO,81.0,82.0,97.0,37.0,47.0,11.0,54.0,82.0,39.0,38.0,98.0,92.0,62.0,70.0,5.0,39.0,32.0
Nexus Industrial REIT,Real Estate,REIT - Industrial,CA,NXR-UN.TO,74.0,34.0,21.0,29.0,38.0,96.0,30.0,33.0,35.0,25.0,85.0,54.0,36.0,47.0,56.0,67.0,60.0
"VAALCO Energy, Inc.",Energy,Oil & Gas Exploration & Production,US,EGY,79.0,93.0,92.0,24.0,90.0,76.0,98.0,93.0,90.0,43.0,14.0,2.0,31.0,44.0,24.0,16.0,16.0
Crawford & Company,Financial Services,Insurance - Brokers,US,CRD-A,88.0,92.0,84.0,76.0,4.0,1.0,91.0,92.0,7.0,86.0,94.0,97.0,85.0,78.0,90.0,9.0,27.0
"Talkspace, Inc.",Healthcare,Medical - Care Facilities,US,TALK,9.0,62.0,6.0,2.0,87.0,76.0,35.0,61.0,52.0,72.0,51.0,49.0,,,,,
"Surmodics, Inc.",Healthcare,Medical - Devices,US,SRDX,23.0,22.0,13.0,34.0,99.0,97.0,33.0,2.0,44.0,94.0,98.0,72.0,2.0,93.0,88.0,66.0,76.0
Valeura Energy Inc.,Energy,Oil & Gas Exploration & Production,CA,VLE.TO,89.0,27.0,,80.0,94.0,80.0,3.0,26.0,82.0,21.0,24.0,17.0,22.0,14.0,9.0,1.0,97.0
Savara Inc.,Healthcare,Biotechnology,US,SVRA,70.0,67.0,66.0,68.0,67.0,70.0,57.0,66.0,62.0,62.0,58.0,34.0,42.0,62.0,48.0,52.0,54.0
"i3 Verticals, Inc.",Technology,Software - Infrastructure,US,IIIV,40.0,,,12.0,96.0,97.0,71.0,1.0,6.0,2.0,1.0,100.0,5.0,98.0,3.0,,
Alerus Financial Corporation,Financial Services,Banks - Regional,US,ALRS,95.0,90.0,15.0,86.0,81.0,34.0,84.0,90.0,91.0,93.0,15.0,45.0,86.0,92.0,87.0,75.0,62.0
Green Dot Corporation,Financial Services,Financial - Credit Services,US,GDOT,9.0,98.0,85.0,12.0,98.0,81.0,14.0,98.0,95.0,94.0,97.0,87.0,86.0,89.0,89.0,93.0,69.0
