Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
"First Community Bankshares, Inc.",Financial Services,Banks - Regional,US,FCBC,30.0,25.0,23.0,20.0,25.0,37.0,89.0,25.0,85.0,89.0,83.0,86.0,85.0,85.0,86.0,86.0,87.0
AdvanSix Inc.,Basic Materials,Chemicals,US,ASIX,47.0,55.0,57.0,66.0,29.0,41.0,39.0,54.0,58.0,57.0,52.0,46.0,44.0,52.0,38.0,42.0,39.0
"Cytek Biosciences, Inc.",Healthcare,Medical - Devices,US,CTKB,28.0,23.0,46.0,17.0,16.0,42.0,20.0,23.0,36.0,41.0,62.0,42.0,,,,,
Tekla Healthcare Investors,Financial Services,Asset Management,US,HQH,99.0,100.0,99.0,99.0,13.0,7.0,99.0,100.0,97.0,99.0,99.0,99.0,97.0,98.0,100.0,100.0,100.0
"Old Second Bancorp, Inc.",Financial Services,Banks - Regional,US,OSBC,85.0,89.0,85.0,83.0,26.0,80.0,87.0,89.0,83.0,66.0,77.0,84.0,86.0,85.0,82.0,82.0,77.0
"Malibu Boats, Inc.",Consumer Cyclical,Auto - Recreational Vehicles,US,MBUU,25.0,23.0,40.0,20.0,57.0,55.0,53.0,56.0,61.0,60.0,58.0,58.0,63.0,60.0,54.0,54.0,24.0
Great Lakes Dredge & Dock Corporation,Industrials,Engineering & Construction,US,GLDD,67.0,60.0,59.0,63.0,72.0,66.0,40.0,59.0,22.0,51.0,59.0,55.0,42.0,16.0,27.0,26.0,27.0
"Avanos Medical, Inc.",Healthcare,Medical - Devices,US,AVNS,59.0,51.0,60.0,65.0,58.0,70.0,46.0,50.0,57.0,42.0,24.0,20.0,38.0,30.0,42.0,42.0,44.0
"Natural Grocers by Vitamin Cottage, Inc.",Consumer Defensive,Grocery Stores,US,NGVC,41.0,45.0,42.0,49.0,49.0,47.0,42.0,47.0,40.0,41.0,42.0,38.0,36.0,36.0,37.0,39.0,38.0
"Evolus, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,EOLS,23.0,16.0,15.0,19.0,18.0,23.0,13.0,16.0,14.0,11.0,9.0,6.0,20.0,19.0,18.0,17.0,
"Business First Bancshares, Inc.",Financial Services,Banks - Regional,US,BFST,30.0,25.0,23.0,24.0,26.0,38.0,86.0,25.0,85.0,79.0,74.0,79.0,84.0,76.0,75.0,73.0,15.0
"PRA Group, Inc.",Financial Services,Financial - Credit Services,US,PRAA,76.0,66.0,81.0,83.0,78.0,73.0,52.0,65.0,67.0,72.0,68.0,73.0,67.0,60.0,72.0,77.0,81.0
"Vitesse Energy, Inc.",Energy,Oil & Gas Exploration & Production,US,VTS,32.0,93.0,100.0,100.0,100.0,100.0,100.0,92.0,93.0,93.0,85.0,92.0,,,,,
"Wolfspeed, Inc.",Technology,Semiconductors,US,WOLF,18.0,17.0,10.0,13.0,15.0,14.0,16.0,16.0,18.0,19.0,16.0,53.0,66.0,18.0,29.0,27.0,43.0
Wabash National Corporation,Industrials,Agricultural - Machinery,US,WNC,23.0,63.0,9.0,55.0,52.0,58.0,58.0,62.0,45.0,41.0,40.0,44.0,41.0,44.0,50.0,45.0,38.0
ECN Capital Corp.,Financial Services,Financial - Credit Services,CA,ECN-PC.TO,39.0,12.0,75.0,80.0,23.0,41.0,15.0,12.0,66.0,66.0,87.0,91.0,78.0,99.0,99.0,99.0,99.0
IperionX Limited,Basic Materials,Industrial Materials,US,IPX,30.0,25.0,23.0,28.0,29.0,28.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,19.0,,,
Westlake Chemical Partners LP,Basic Materials,Chemicals,US,WLKP,89.0,87.0,90.0,87.0,88.0,86.0,74.0,86.0,73.0,83.0,90.0,86.0,77.0,81.0,86.0,84.0,84.0
PennantPark Floating Rate Capital Ltd.,Financial Services,Asset Management,US,PFLT,30.0,25.0,23.0,28.0,98.0,97.0,98.0,17.0,99.0,98.0,97.0,100.0,97.0,98.0,96.0,98.0,96.0
National Energy Services Reunited Corp.,Energy,Oil & Gas Equipment & Services,US,NESR,66.0,70.0,69.0,58.0,69.0,72.0,46.0,69.0,54.0,45.0,67.0,70.0,20.0,71.0,18.0,,
"Capricor Therapeutics, Inc.",Healthcare,Biotechnology,US,CAPR,13.0,10.0,5.0,6.0,8.0,23.0,9.0,10.0,4.0,1.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0
"Castle Biosciences, Inc.",Healthcare,Medical - Diagnostics & Research,US,CSTL,46.0,16.0,59.0,54.0,23.0,24.0,21.0,16.0,13.0,14.0,20.0,48.0,13.0,8.0,,,
Embecta Corp.,Healthcare,Drug Manufacturers - Specialty & Generic,US,EMBC,69.0,64.0,51.0,75.0,79.0,68.0,60.0,73.0,77.0,85.0,90.0,89.0,,,,,
Senvest Capital Inc.,Financial Services,Asset Management,CA,SEC.TO,90.0,25.0,23.0,98.0,99.0,84.0,98.0,25.0,98.0,96.0,95.0,93.0,7.0,8.0,99.0,9.0,81.0
D2L Inc.,Consumer Defensive,Education & Training Services,CA,DTOL.TO,40.0,41.0,57.0,42.0,43.0,42.0,36.0,21.0,12.0,15.0,23.0,35.0,,,,,
KKR Real Estate Finance Trust Inc.,Real Estate,REIT - Mortgage,US,KREF,98.0,100.0,99.0,98.0,98.0,17.0,90.0,100.0,98.0,98.0,88.0,98.0,99.0,99.0,98.0,96.0,55.0
AbCellera Biologics Inc.,Healthcare,Biotechnology,CA,ABCL,9.0,6.0,4.0,4.0,5.0,7.0,4.0,6.0,88.0,94.0,96.0,19.0,64.0,,,,
"Pacira BioSciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,PCRX,36.0,75.0,10.0,79.0,71.0,79.0,71.0,75.0,62.0,71.0,61.0,49.0,38.0,15.0,13.0,29.0,14.0
The ODP Corporation,Consumer Cyclical,Specialty Retail,US,ODP,35.0,45.0,47.0,43.0,46.0,42.0,44.0,45.0,40.0,41.0,41.0,39.0,35.0,36.0,35.0,32.0,27.0
"BrightSpire Capital, Inc.",Real Estate,REIT - Diversified,US,BRSP,21.0,54.0,81.0,95.0,96.0,49.0,15.0,53.0,74.0,93.0,19.0,16.0,42.0,94.0,93.0,96.0,
"Monro, Inc.",Consumer Cyclical,Auto - Parts,US,MNRO,51.0,57.0,53.0,56.0,54.0,58.0,55.0,48.0,43.0,42.0,47.0,49.0,48.0,46.0,49.0,48.0,45.0
Atlanticus Holdings Corporation,Financial Services,Financial - Credit Services,US,ATLC,85.0,73.0,23.0,73.0,76.0,71.0,96.0,72.0,93.0,90.0,83.0,51.0,70.0,11.0,69.0,96.0,92.0
Daily Journal Corporation,Technology,Software - Application,US,DJCO,86.0,61.0,99.0,45.0,46.0,64.0,56.0,60.0,56.0,51.0,47.0,33.0,14.0,16.0,38.0,51.0,53.0
REX American Resources Corporation,Basic Materials,Chemicals - Specialty,US,REX,59.0,57.0,66.0,60.0,53.0,64.0,62.0,47.0,52.0,41.0,41.0,42.0,44.0,55.0,41.0,73.0,47.0
"Horizon Bancorp, Inc.",Financial Services,Banks - Regional,US,HBNC,56.0,25.0,80.0,23.0,24.0,17.0,80.0,25.0,91.0,88.0,86.0,88.0,91.0,86.0,87.0,85.0,86.0
Dividend 15 Split Corp.,Financial Services,Asset Management,CA,DFN.TO,24.0,100.0,15.0,16.0,95.0,13.0,7.0,100.0,96.0,99.0,99.0,98.0,98.0,97.0,97.0,98.0,97.0
Mercantile Bank Corporation,Financial Services,Banks - Regional,US,MBWM,83.0,92.0,81.0,78.0,28.0,82.0,87.0,91.0,89.0,87.0,85.0,88.0,90.0,89.0,89.0,89.0,87.0
Tiptree Inc.,Financial Services,Insurance - Specialty,US,TIPT,49.0,52.0,52.0,51.0,53.0,27.0,47.0,52.0,40.0,37.0,20.0,19.0,32.0,50.0,81.0,69.0,79.0
Arko Corp.,Consumer Cyclical,Specialty Retail,US,ARKO,35.0,44.0,41.0,43.0,43.0,40.0,39.0,43.0,37.0,37.0,39.0,32.0,31.0,29.0,29.0,27.0,24.0
Artis Real Estate Investment Trust,Real Estate,REIT - Diversified,CA,AX-PE.TO,48.0,12.0,63.0,90.0,83.0,93.0,36.0,12.0,95.0,92.0,94.0,94.0,89.0,92.0,92.0,92.0,91.0
Ryerson Holding Corporation,Industrials,Manufacturing - Metal Fabrication,US,RYI,36.0,48.0,40.0,43.0,42.0,46.0,40.0,47.0,45.0,41.0,24.0,36.0,35.0,30.0,31.0,28.0,27.0
Independent Bank Corporation,Financial Services,Banks - Regional,US,IBCP,62.0,87.0,23.0,26.0,27.0,41.0,85.0,86.0,87.0,85.0,85.0,83.0,84.0,82.0,80.0,79.0,75.0
"BJ's Restaurants, Inc.",Consumer Cyclical,Restaurants,US,BJRI,45.0,49.0,44.0,53.0,52.0,49.0,42.0,47.0,41.0,34.0,53.0,52.0,48.0,51.0,51.0,47.0,43.0
Steel Partners Holdings L.P.,Industrials,Conglomerates,US,SPLP,59.0,58.0,65.0,63.0,58.0,56.0,55.0,58.0,55.0,64.0,51.0,49.0,47.0,44.0,47.0,57.0,50.0
"Avid Bioservices, Inc.",Healthcare,Biotechnology,US,CDMO,24.0,20.0,23.0,44.0,23.0,17.0,21.0,43.0,53.0,53.0,17.0,16.0,11.0,9.0,7.0,5.0,5.0
"Kura Oncology, Inc.",Healthcare,Biotechnology,US,KURA,2.0,25.0,23.0,28.0,29.0,3.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,19.0,18.0,17.0,15.0
"Pliant Therapeutics, Inc.",Healthcare,Biotechnology,US,PLRX,4.0,1.0,23.0,28.0,29.0,6.0,24.0,1.0,4.0,7.0,10.0,21.0,20.0,19.0,,,
Hippo Holdings Inc.,Financial Services,Insurance - Specialty,US,HIPO,30.0,25.0,23.0,12.0,12.0,42.0,9.0,25.0,7.0,6.0,6.0,16.0,,,,,
Matthews International Corporation,Industrials,Conglomerates,US,MATW,40.0,45.0,19.0,49.0,57.0,48.0,51.0,55.0,53.0,49.0,50.0,60.0,46.0,38.0,39.0,47.0,35.0
"Haynes International, Inc.",Industrials,Manufacturing - Metal Fabrication,US,HAYN,54.0,61.0,54.0,56.0,57.0,54.0,55.0,61.0,59.0,37.0,38.0,41.0,34.0,28.0,35.0,51.0,29.0
Northeast Bank,Financial Services,Banks - Regional,US,NBN,88.0,84.0,93.0,27.0,29.0,93.0,92.0,92.0,92.0,96.0,90.0,93.0,91.0,90.0,86.0,87.0,79.0
"Associated Capital Group, Inc.",Financial Services,Financial - Capital Markets,US,AC,95.0,100.0,99.0,8.0,93.0,93.0,53.0,100.0,99.0,5.0,6.0,6.0,100.0,7.0,8.0,9.0,9.0
"Clear Channel Outdoor Holdings, Inc.",Communication Services,Advertising Agencies,US,CCO,75.0,75.0,72.0,75.0,70.0,79.0,16.0,74.0,64.0,58.0,44.0,66.0,64.0,67.0,78.0,69.0,69.0
Hanmi Financial Corporation,Financial Services,Banks - Regional,US,HAFC,40.0,25.0,23.0,42.0,43.0,38.0,85.0,25.0,91.0,93.0,79.0,74.0,93.0,93.0,92.0,93.0,92.0
"Tyra Biosciences, Inc.",Healthcare,Biotechnology,US,TYRA,2.0,25.0,23.0,28.0,29.0,3.0,24.0,25.0,24.0,23.0,25.0,22.0,,,,,
Redwire Corporation,Industrials,Aerospace & Defense,US,RDW,23.0,23.0,14.0,20.0,28.0,23.0,23.0,23.0,17.0,15.0,20.0,15.0,,,,,
"Relay Therapeutics, Inc.",Healthcare,Biotechnology,US,RLAY,5.0,3.0,23.0,28.0,4.0,100.0,6.0,3.0,1.0,2.0,11.0,22.0,20.0,,,,
"Orrstown Financial Services, Inc.",Financial Services,Banks - Regional,US,ORRF,52.0,25.0,19.0,21.0,24.0,36.0,98.0,25.0,100.0,78.0,78.0,67.0,82.0,78.0,72.0,74.0,78.0
"Argo Group US, Inc. 6.5% SR NTS 42",Financial Services,Insurance - Diversified,US,ARGD,45.0,99.0,23.0,44.0,49.0,61.0,20.0,98.0,20.0,34.0,23.0,31.0,32.0,29.0,46.0,47.0,51.0
"PubMatic, Inc.",Technology,Software - Application,US,PUBM,61.0,68.0,22.0,55.0,53.0,84.0,62.0,67.0,73.0,78.0,79.0,63.0,59.0,,,,
"The Honest Company, Inc.",Consumer Cyclical,Specialty Retail,US,HNST,30.0,19.0,37.0,21.0,29.0,40.0,20.0,19.0,18.0,19.0,23.0,17.0,,,,,
BlackRock TCP Capital Corp.,Financial Services,Asset Management,US,TCPC,65.0,88.0,93.0,10.0,82.0,25.0,99.0,87.0,100.0,97.0,97.0,95.0,99.0,98.0,98.0,98.0,98.0
CrossAmerica Partners LP,Energy,Oil & Gas Refining & Marketing,US,CAPL,35.0,45.0,40.0,48.0,48.0,44.0,39.0,44.0,38.0,37.0,41.0,37.0,34.0,32.0,32.0,28.0,24.0
"Miller Industries, Inc.",Consumer Cyclical,Auto - Parts,US,MLR,46.0,52.0,48.0,52.0,51.0,51.0,50.0,51.0,37.0,37.0,42.0,41.0,37.0,34.0,33.0,31.0,29.0
"Liquidity Services, Inc.",Consumer Cyclical,Specialty Retail,US,LQDT,53.0,59.0,57.0,55.0,90.0,59.0,57.0,58.0,37.0,56.0,35.0,18.0,16.0,14.0,29.0,84.0,32.0
Lithium Americas (Argentina) Corp.,Basic Materials,Industrial Materials,CA,LAAC.TO,30.0,25.0,23.0,28.0,29.0,28.0,24.0,,24.0,23.0,25.0,22.0,5.0,4.0,18.0,17.0,15.0
Koppers Holdings Inc.,Basic Materials,Chemicals - Specialty,US,KOP,53.0,58.0,56.0,60.0,55.0,53.0,54.0,58.0,47.0,50.0,56.0,50.0,45.0,49.0,46.0,38.0,32.0
Anavex Life Sciences Corp.,Healthcare,Biotechnology,US,AVXL,30.0,25.0,23.0,28.0,29.0,28.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,19.0,18.0,17.0,15.0
"loanDepot, Inc.",Financial Services,Financial - Mortgages,US,LDI,53.0,25.0,79.0,46.0,44.0,50.0,15.0,25.0,23.0,40.0,99.0,99.0,97.0,27.0,49.0,73.0,
"FIGS, Inc.",Consumer Cyclical,Apparel - Manufacturers,US,FIGS,34.0,50.0,19.0,41.0,41.0,55.0,45.0,49.0,44.0,36.0,70.0,31.0,,,,,
"Gannett Co., Inc.",Communication Services,Publishing,US,GCI,42.0,55.0,46.0,55.0,52.0,52.0,55.0,54.0,48.0,58.0,56.0,49.0,46.0,46.0,45.0,44.0,44.0
Open Lending Corporation,Financial Services,Financial - Credit Services,US,LPRO,64.0,84.0,72.0,65.0,83.0,15.0,76.0,83.0,88.0,98.0,90.0,95.0,88.0,86.0,,,
"Valhi, Inc.",Basic Materials,Chemicals,US,VHI,57.0,44.0,77.0,58.0,48.0,38.0,38.0,43.0,46.0,53.0,45.0,43.0,57.0,60.0,31.0,17.0,48.0
"CVR Partners, LP",Basic Materials,Agricultural Inputs,US,UAN,82.0,88.0,77.0,86.0,81.0,77.0,45.0,87.0,79.0,71.0,36.0,43.0,32.0,61.0,67.0,76.0,77.0
"Replimune Group, Inc.",Healthcare,Biotechnology,US,REPL,4.0,25.0,23.0,28.0,3.0,28.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,19.0,,,
"Corsair Gaming, Inc.",Technology,Computer Hardware,US,CRSR,32.0,46.0,21.0,20.0,41.0,46.0,39.0,45.0,24.0,46.0,54.0,39.0,37.0,38.0,37.0,34.0,
"United Fire Group, Inc.",Financial Services,Insurance - Property & Casualty,US,UFCS,43.0,23.0,51.0,39.0,29.0,46.0,39.0,23.0,36.0,47.0,18.0,33.0,30.0,29.0,34.0,48.0,39.0
"HBT Financial, Inc.",Financial Services,Banks - Regional,US,HBT,77.0,88.0,83.0,24.0,25.0,37.0,89.0,87.0,85.0,87.0,81.0,87.0,84.0,84.0,85.0,,
Bioventus Inc.,Healthcare,Medical - Devices,US,BVS,41.0,22.0,56.0,59.0,62.0,58.0,57.0,22.0,41.0,52.0,63.0,62.0,60.0,62.0,59.0,55.0,49.0
"Covenant Logistics Group, Inc.",Industrials,Trucking,US,CVLG,56.0,56.0,60.0,60.0,54.0,57.0,44.0,56.0,45.0,43.0,35.0,32.0,38.0,32.0,33.0,42.0,32.0
MCAN Mortgage Corporation,Financial Services,Financial - Mortgages,CA,MKP.TO,91.0,97.0,23.0,97.0,88.0,95.0,93.0,97.0,98.0,94.0,95.0,95.0,99.0,93.0,94.0,99.0,99.0
"USANA Health Sciences, Inc.",Consumer Defensive,Packaged Foods,US,USNA,56.0,61.0,56.0,56.0,63.0,55.0,47.0,61.0,50.0,56.0,61.0,55.0,57.0,50.0,52.0,55.0,52.0
"American Axle & Manufacturing Holdings, Inc.",Consumer Cyclical,Auto - Parts,US,AXL,54.0,57.0,53.0,59.0,59.0,54.0,37.0,56.0,55.0,58.0,59.0,57.0,58.0,57.0,55.0,53.0,48.0
Gladstone Commercial Corporation,Real Estate,REIT - Diversified,US,GOOD,97.0,95.0,96.0,96.0,96.0,95.0,81.0,95.0,93.0,95.0,96.0,96.0,94.0,96.0,96.0,95.0,95.0
Canadian Solar Inc.,Energy,Solar,CA,CSIQ,43.0,57.0,38.0,58.0,57.0,36.0,42.0,56.0,40.0,38.0,44.0,45.0,45.0,40.0,30.0,37.0,48.0
Ethan Allen Interiors Inc.,Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,ETD,60.0,63.0,61.0,64.0,60.0,64.0,55.0,65.0,59.0,51.0,35.0,42.0,38.0,39.0,46.0,39.0,40.0
SecureWorks Corp.,Technology,Software - Infrastructure,US,SCWX,23.0,17.0,14.0,18.0,23.0,23.0,18.0,16.0,23.0,35.0,23.0,20.0,15.0,15.0,12.0,14.0,11.0
Whitestone REIT,Real Estate,REIT - Retail,US,WSR,95.0,94.0,93.0,93.0,92.0,92.0,90.0,93.0,88.0,89.0,91.0,94.0,89.0,85.0,84.0,85.0,83.0
North American Construction Group Ltd.,Energy,Oil & Gas Equipment & Services,CA,NOA.TO,78.0,76.0,73.0,79.0,79.0,78.0,71.0,75.0,73.0,72.0,80.0,68.0,65.0,62.0,65.0,56.0,48.0
Fission Uranium Corp.,Energy,Uranium,CA,FCU.TO,30.0,25.0,23.0,28.0,29.0,28.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,19.0,18.0,17.0,15.0
Martinrea International Inc.,Consumer Cyclical,Auto - Parts,CA,MRE.TO,53.0,57.0,57.0,59.0,60.0,55.0,53.0,57.0,49.0,45.0,52.0,54.0,51.0,45.0,41.0,38.0,35.0
"Sun Country Airlines Holdings, Inc.",Industrials,"Airlines, Airports & Air Services",US,SNCY,67.0,73.0,61.0,62.0,77.0,67.0,47.0,73.0,41.0,46.0,62.0,59.0,40.0,,,,
"MorningStar Partners, L.P.",Energy,Oil & Gas Exploration & Production,US,TXO,16.0,18.0,76.0,21.0,75.0,76.0,76.0,19.0,60.0,83.0,66.0,,,,,,
"Southern Missouri Bancorp, Inc.",Financial Services,Banks - Regional,US,SMBC,87.0,89.0,83.0,27.0,24.0,76.0,86.0,83.0,91.0,90.0,86.0,96.0,91.0,90.0,92.0,91.0,91.0
"Erasca, Inc.",Healthcare,Biotechnology,US,ERAS,5.0,25.0,23.0,28.0,29.0,7.0,24.0,25.0,24.0,23.0,25.0,22.0,,,,,
"Shoals Technologies Group, Inc.",Energy,Solar,US,SHLS,67.0,69.0,48.0,73.0,65.0,77.0,21.0,68.0,88.0,65.0,74.0,71.0,62.0,,,,
"agilon health, inc.",Healthcare,Medical - Care Facilities,US,AGL,26.0,22.0,19.0,23.0,40.0,20.0,23.0,22.0,22.0,16.0,23.0,17.0,,,,,
Rogers Sugar Inc.,Consumer Defensive,Food Confectioners,CA,RSI.TO,50.0,55.0,54.0,49.0,57.0,56.0,49.0,56.0,46.0,52.0,52.0,51.0,51.0,39.0,61.0,43.0,45.0
"Great Southern Bancorp, Inc.",Financial Services,Banks - Regional,US,GSBC,81.0,88.0,85.0,64.0,26.0,95.0,59.0,88.0,88.0,84.0,82.0,86.0,92.0,91.0,87.0,85.0,82.0
"Latham Group, Inc.",Industrials,Construction,US,SWIM,58.0,57.0,65.0,70.0,51.0,43.0,64.0,56.0,48.0,34.0,61.0,57.0,,,,,
enCore Energy Corp.,Energy,Uranium,US,EU,14.0,25.0,7.0,8.0,16.0,28.0,24.0,,24.0,23.0,25.0,1.0,20.0,19.0,18.0,17.0,15.0
"Equity Bancshares, Inc.",Financial Services,Banks - Regional,US,EQBK,38.0,25.0,94.0,20.0,76.0,99.0,78.0,25.0,87.0,81.0,12.0,70.0,91.0,87.0,82.0,81.0,81.0
"The Hain Celestial Group, Inc.",Consumer Defensive,Packaged Foods,US,HAIN,35.0,42.0,40.0,52.0,54.0,51.0,40.0,52.0,46.0,52.0,55.0,37.0,38.0,36.0,48.0,42.0,46.0
Bally's Corporation,Consumer Cyclical,"Gambling, Resorts & Casinos",US,BALY,25.0,69.0,15.0,66.0,68.0,22.0,67.0,68.0,67.0,67.0,34.0,76.0,76.0,76.0,75.0,,
"CARGO Therapeutics, Inc. Common Stock",Healthcare,Biotechnology,US,CRGX,30.0,25.0,23.0,28.0,29.0,28.0,24.0,25.0,24.0,23.0,,,,,,,
Green Plains Inc.,Basic Materials,Chemicals - Specialty,US,GPRE,38.0,42.0,57.0,42.0,23.0,47.0,42.0,41.0,35.0,37.0,34.0,19.0,30.0,32.0,33.0,30.0,39.0
Genco Shipping & Trading Limited,Industrials,Marine Shipping,US,GNK,83.0,65.0,87.0,85.0,84.0,81.0,65.0,65.0,82.0,86.0,68.0,64.0,76.0,71.0,8.0,7.0,8.0
Orthofix Medical Inc.,Healthcare,Medical - Devices,US,OFIX,27.0,19.0,21.0,21.0,20.0,25.0,18.0,19.0,21.0,41.0,48.0,50.0,41.0,40.0,42.0,35.0,48.0
"First Eagle Alternative Capital BDC, Inc.",Financial Services,Investment - Banking & Investment Services,US,FCRX,44.0,41.0,22.0,97.0,99.0,96.0,97.0,41.0,80.0,52.0,99.0,98.0,10.0,11.0,61.0,9.0,97.0
Greenfire Resources Ltd.,Energy,Oil & Gas Exploration & Production,CA,GFR.TO,,,,,,,,,,,,,,,,,
"Cullinan Oncology, Inc.",Healthcare,Biotechnology,US,CGEM,30.0,25.0,23.0,28.0,29.0,28.0,24.0,25.0,24.0,6.0,25.0,22.0,20.0,,,,
"TPG RE Finance Trust, Inc.",Real Estate,REIT - Mortgage,US,TRTX,91.0,25.0,20.0,28.0,98.0,70.0,48.0,25.0,100.0,97.0,100.0,96.0,99.0,99.0,99.0,99.0,
Major Drilling Group International Inc.,Basic Materials,Industrial Materials,CA,MDI.TO,64.0,68.0,68.0,68.0,67.0,55.0,69.0,71.0,61.0,52.0,54.0,49.0,38.0,31.0,37.0,31.0,52.0
Metropolitan Bank Holding Corp.,Financial Services,Banks - Regional,US,MCB,70.0,90.0,73.0,23.0,24.0,69.0,88.0,89.0,86.0,89.0,87.0,86.0,90.0,88.0,77.0,82.0,
"Crescent Capital BDC, Inc.",Financial Services,Asset Management,US,CCAP,30.0,25.0,23.0,28.0,98.0,97.0,88.0,25.0,99.0,99.0,99.0,99.0,92.0,99.0,95.0,3.0,
AGF Management Limited,Financial Services,Asset Management,CA,AGF-B.TO,72.0,79.0,73.0,69.0,71.0,72.0,73.0,78.0,62.0,50.0,56.0,60.0,69.0,69.0,69.0,72.0,76.0
The RMR Group Inc.,Real Estate,Real Estate - Services,US,RMR,46.0,52.0,51.0,50.0,50.0,54.0,49.0,61.0,50.0,54.0,55.0,77.0,92.0,90.0,90.0,84.0,39.0
Repay Holdings Corporation,Technology,Software - Infrastructure,US,RPAY,40.0,71.0,80.0,81.0,83.0,82.0,72.0,70.0,84.0,47.0,60.0,66.0,19.0,64.0,36.0,,
Fidus Investment Corporation,Financial Services,Asset Management,US,FDUS,60.0,25.0,96.0,95.0,16.0,92.0,94.0,25.0,98.0,98.0,97.0,98.0,98.0,97.0,96.0,98.0,99.0
"Maravai LifeSciences Holdings, Inc.",Healthcare,Biotechnology,US,MRVI,99.0,100.0,6.0,60.0,21.0,67.0,20.0,100.0,91.0,94.0,80.0,79.0,75.0,,,,
"Butterfly Network, Inc.",Healthcare,Medical - Devices,US,BFLY,13.0,8.0,10.0,10.0,9.0,9.0,7.0,8.0,7.0,6.0,5.0,5.0,2.0,,,,
TrustCo Bank Corp NY,Financial Services,Banks - Regional,US,TRST,92.0,90.0,99.0,25.0,25.0,99.0,85.0,89.0,88.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,90.0
"Standard Motor Products, Inc.",Consumer Cyclical,Auto - Parts,US,SMP,51.0,54.0,55.0,59.0,50.0,47.0,52.0,53.0,48.0,52.0,55.0,50.0,45.0,47.0,47.0,41.0,45.0
"Lindblad Expeditions Holdings, Inc.",Consumer Cyclical,Travel Services,US,LIND,52.0,55.0,69.0,45.0,60.0,27.0,63.0,54.0,21.0,14.0,11.0,61.0,55.0,44.0,49.0,64.0,15.0
Ur-Energy Inc.,Energy,Uranium,US,URE.TO,11.0,8.0,7.0,7.0,29.0,11.0,13.0,8.0,0.0,0.0,9.0,16.0,78.0,57.0,69.0,43.0,28.0
Five Star Bancorp,Financial Services,Banks - Regional,US,FSBC,81.0,25.0,78.0,26.0,28.0,81.0,91.0,25.0,93.0,91.0,91.0,91.0,100.0,83.0,79.0,,
"Xponential Fitness, Inc.",Consumer Cyclical,Leisure,US,XPOF,44.0,73.0,21.0,75.0,72.0,76.0,63.0,72.0,57.0,39.0,40.0,18.0,12.0,,,,
"A-Mark Precious Metals, Inc.",Financial Services,Financial - Capital Markets,US,AMRK,33.0,42.0,38.0,40.0,42.0,38.0,35.0,43.0,36.0,37.0,35.0,31.0,28.0,27.0,26.0,24.0,23.0
"Westrock Coffee Company, LLC",Consumer Defensive,Packaged Foods,US,WEST,28.0,42.0,38.0,20.0,27.0,43.0,37.0,42.0,40.0,41.0,37.0,,,,,,
Canopy Growth Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,CA,WEED.TO,12.0,10.0,7.0,8.0,14.0,20.0,18.0,100.0,14.0,75.0,6.0,7.0,8.0,57.0,62.0,3.0,15.0
"Mativ Holdings, Inc.",Basic Materials,"Paper, Lumber & Forest Products",US,MATV,46.0,19.0,46.0,56.0,51.0,27.0,9.0,19.0,47.0,57.0,66.0,64.0,63.0,62.0,64.0,65.0,64.0
Scholastic Corporation,Communication Services,Publishing,US,SCHL,44.0,47.0,14.0,69.0,23.0,71.0,14.0,54.0,47.0,38.0,42.0,39.0,42.0,40.0,38.0,34.0,38.0
"NETGEAR, Inc.",Technology,Communication Equipment,US,NTGR,24.0,23.0,22.0,14.0,17.0,26.0,37.0,23.0,35.0,43.0,42.0,34.0,33.0,36.0,41.0,36.0,48.0
Shenandoah Telecommunications Company,Communication Services,Telecommunications Services,US,SHEN,74.0,79.0,76.0,76.0,73.0,78.0,77.0,78.0,72.0,72.0,69.0,85.0,81.0,79.0,81.0,83.0,80.0
Nuveen Select Tax-Free Income Portfolio,Financial Services,Asset Management - Income,US,NXP,15.0,25.0,23.0,99.0,8.0,10.0,98.0,1.0,98.0,86.0,76.0,83.0,97.0,50.0,100.0,98.0,6.0
Solaris Resources Inc.,Basic Materials,Other Precious Metals,CA,SLS.TO,30.0,25.0,23.0,28.0,29.0,28.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,19.0,,,
